CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_MANU,IND_SALE,IND_SERV,
dummy,,,,,,,,,,,,,,,,,,,,,
37426,15490,-1166,31.08,498.4,5199,-,0,1970,9370,4149,124,15507,7479,684,3358,3433,484,2772,1177,1625,
37427,7031,-451,15.49,453.9,2179,-,0,929,4178,1924,35,5717,2670,732,975,962,666,581,354,405,
37428,9001,-370,16.69,539.3,2948,-,0,1316,5354,2331,36,9423,5218,559,2193,2462,545,1926,825,1222,
37429,4674,-252,47.16,99.1,1302,-,0,613,2723,1338,24,3970,2189,673,892,623,673,640,147,348,
38201,473379,12411,289.36,1636,192537,-,401494,72622,325336,75221,1459,488701,232871,6648,50811,174348,6304,25523,63976,73431,
38202,117930,-2284,74.84,1575.8,45905,-,67003,16947,77243,23740,506,124322,59658,1853,19300,38474,1471,13314,14927,15573,
38203,62126,-3344,143.3,433.5,24361,-,37669,9112,38356,14658,185,65914,32867,4055,5927,22806,1499,2732,8985,8885,
38204,33285,-2606,95.91,347,12744,-,15721,4619,19940,8708,88,34488,17112,3579,3015,10506,3188,1679,3645,4482,
38205,125537,-2380,161.3,778.3,48126,-,91822,18197,80105,27205,488,125747,56942,1135,19677,36053,918,12091,11907,16630,
38206,58110,1000,229.77,252.9,21374,-,24192,9251,36429,12429,248,59831,28928,1535,12765,14598,1310,9040,5177,6311,
38207,39011,74,240.99,161.9,13737,-,9886,6359,23747,8900,81,41306,21322,2253,6676,12358,2239,4032,4272,5909,
38208,38126,-435,69.25,550.6,13028,-,19979,6011,24436,7679,90,38766,19855,737,9378,9726,579,7650,3860,3691,
38209,36832,-755,185.11,199,13461,-,17482,5732,23683,7417,67,39485,20890,794,8888,11169,697,7132,3744,4041,
38210,30547,277,56.88,537,10192,-,13634,4824,19486,6223,62,28098,13481,1991,5105,6350,1866,3628,2175,2926,
38211,28547,-493,102.13,279.5,9795,-,7257,3667,18172,6708,58,24612,10254,2165,2894,5187,2069,1964,1770,2584,
38212,32993,-475,73.89,446.5,11877,-,5340,4832,20316,7717,92,31326,15203,1632,5859,7660,1456,4338,2431,3642,
38301,1808,-195,78.82,22.9,707,-,0,173,864,771,1,1667,640,77,258,305,77,157,91,115,
38302,17560,53,86.68,202.6,5761,-,0,2724,10690,4143,38,15596,6886,1115,2643,3120,1078,1884,1101,1266,
38303,277,-42,73,3.8,146,-,0,23,158,96,0,278,153,18,48,87,17,14,10,40,
38321,9801,-349,76.26,128.5,3331,-,0,1426,5919,2456,14,9043,3730,473,1242,2013,472,788,658,921,
38323,13644,-334,129.1,105.7,4716,-,0,1845,8188,3611,61,12832,6074,1553,2087,2418,1553,1437,807,1151,
38341,5008,-36,31.27,160.2,1625,-,0,750,3114,1144,63,3951,1721,429,645,646,429,457,150,399,
38342,6072,225,103.9,58.4,1970,-,0,827,3684,1559,27,4695,1735,336,652,747,335,396,208,408,
38343,9960,46,15.67,635.6,3145,-,0,1374,6493,2093,44,8304,3463,262,1432,1768,170,1066,260,594,
38344,8802,-269,18.81,467.9,2978,-,0,1348,5829,1625,19,8835,4750,418,2961,1371,418,2484,427,518,
38345,7651,-508,36.97,207,2739,-,0,915,4559,2177,8,6959,3292,751,1224,1316,715,801,461,510,
38346,4799,-425,27.72,173.1,1959,-,0,512,2599,1688,3,4565,1992,365,557,1069,304,261,386,444,
38347,3671,-251,18.38,199.7,1302,-,0,511,2077,1083,4,3547,1745,633,474,638,257,147,259,223,
38348,8031,-325,20.85,385.2,3076,-,0,1132,4784,2115,61,8206,3710,300,1335,2075,233,947,457,631,
38349,334,-17,3.17,105.4,177,-,0,31,157,146,1,337,138,54,3,81,0,0,9,37,
38350,3858,-388,11.76,328.1,1670,-,0,355,2369,1134,31,3819,1032,110,237,685,58,127,146,384,
38351,2124,-180,3.87,548.8,865,-,0,215,1239,670,1,1615,427,46,88,293,34,22,63,157,
38352,2289,-190,11.49,199.2,933,-,0,277,1314,698,36,2428,1342,254,691,397,210,515,129,167,
38353,3606,-323,22.31,161.6,1552,-,0,349,1869,1388,6,3372,1796,762,350,684,749,151,268,246,
38354,4232,-514,43.32,97.7,1947,-,0,340,1994,1898,2,4361,2220,724,500,995,681,249,377,390,
38355,865,-144,5.52,156.7,428,-,0,63,381,421,2,853,416,207,50,159,173,3,18,62,
38361,23658,1141,100.59,235.2,8153,-,8368,3579,15922,4157,96,23007,9925,1040,2365,6502,1039,1652,1734,3827,
38362,11043,502,110.86,99.6,3768,-,0,1594,6886,2555,8,11236,6063,828,2812,2405,828,2322,748,1054,
38363,6340,-855,37.28,170.1,2592,-,0,558,3096,2686,4,6354,3792,2433,237,1122,2139,55,295,517,
38381,7275,-296,164.92,44.1,2962,-,0,987,3758,2529,10,7571,4020,1136,823,2061,1130,423,516,1119,
38382,878,-174,157.81,5.6,437,-,0,82,422,374,1,896,440,132,103,205,132,11,27,112,
38383,2386,-263,134.38,17.8,1096,-,0,230,1145,1011,1,2235,987,350,301,336,349,83,85,145,
38384,1348,-161,126.55,10.7,651,-,0,113,610,625,17,1445,637,108,280,248,97,45,55,110,
38385,3831,-327,139.84,27.4,1507,-,0,465,1890,1476,32,3838,1737,350,671,716,347,251,191,348,
38401,30277,171,20.32,1490,10508,-,12792,4554,19811,5912,78,26874,11600,1170,5045,5376,1142,3474,1842,2388,
38402,20961,468,57.2,366.5,7232,-,5996,3162,14113,3649,25,17678,8231,1123,2565,4539,1123,1786,1878,1942,
38403,1114,-98,44.37,25.1,499,-,0,173,486,455,3,1077,623,251,153,219,251,53,40,108,
38404,4541,-360,75.42,60.2,1451,-,0,523,2482,1536,3,4276,2407,897,606,904,897,352,279,410,
38405,5417,-476,62.17,87.1,1669,-,0,661,3034,1722,1,4549,2293,1018,628,647,731,319,208,280,
38421,9266,-914,74.79,123.9,3408,-,0,1210,5041,3015,26,8825,4168,971,1292,1904,690,729,644,671,
38422,11231,-571,121.17,92.7,3688,-,0,1617,6328,3264,12,10861,5411,1463,1483,2462,1463,745,912,1104,
38423,5720,2,38.49,148.6,1867,-,0,881,3333,1506,8,4834,2170,387,955,826,387,599,274,375,
38424,3211,-64,63.3,50.7,1048,-,0,424,1746,1041,2,2919,1313,377,343,592,377,80,107,346,
38425,1274,-184,53.12,24,581,-,0,137,593,544,2,1175,520,198,141,181,197,2,34,83,
38441,10921,-598,37.01,295.1,4011,-,5065,1727,6596,2598,22,10213,4768,962,1874,1932,896,1410,700,801,
38442,6569,-580,28.62,229.5,2471,-,0,972,3700,1897,2,7009,3935,999,1193,1741,792,173,273,823,
38443,2813,-291,32.09,87.7,1253,-,0,351,1342,1120,4,2674,1126,488,197,441,379,66,90,209,
38444,4154,-380,33.62,123.6,1797,-,0,475,2068,1611,1,4192,1990,954,288,748,639,66,185,396,
38445,9061,-477,41.36,219.1,3408,-,0,1091,5258,2710,71,8262,3534,996,916,1621,685,573,534,661,
38461,4678,-438,25.97,180.1,1775,-,0,508,2428,1742,1,4401,1962,897,367,697,674,190,160,384,
38462,17550,66,132.53,132.4,6661,-,0,2567,10155,4819,35,17325,7912,1055,2148,4705,1052,1077,1718,2236,
38463,11093,-598,187.6,59.1,3880,-,0,1504,6080,3509,14,10862,5313,1508,1344,2460,1508,520,696,1303,
38464,4835,-358,127.31,38,1716,-,0,612,2417,1806,29,4625,2546,983,680,883,983,399,269,429,
38481,13001,-632,48.14,270.1,4013,-,0,1685,7488,3828,44,12609,6200,2940,1024,2234,2605,565,691,1197,
38482,6651,-161,56.91,116.9,2197,-,0,864,3736,2051,11,5642,2324,637,810,877,637,549,260,442,
38483,11147,-478,152.98,72.9,4183,-,0,1435,6163,3549,54,10516,4643,846,1317,2479,846,714,837,1267,
38484,4906,-132,98.5,49.8,1779,-,0,636,2753,1517,21,4262,1886,440,650,795,440,379,202,419,
38485,1933,-148,88.89,21.7,725,-,0,225,1005,703,6,1842,839,162,272,404,160,111,99,219,
38486,13863,-998,221,62.7,4404,-,0,2164,7996,3703,9,13069,6036,2590,1117,2328,845,426,717,1182,
38501,2425,-234,19.73,122.9,755,-,0,405,1396,624,2,2231,1124,706,96,322,34,8,64,189,
38502,9656,-288,50.33,191.9,3513,-,0,1479,6028,2149,20,10213,4365,1046,751,2568,364,301,866,1248,
38503,9728,-919,75.36,129.1,3699,-,0,1291,5955,2482,6,9001,4051,673,917,2461,277,534,914,1145,
38504,4256,89,72.29,58.9,1345,-,0,687,2527,1040,7,4523,2416,275,1432,702,271,1102,197,381,
38505,3266,-418,21.8,149.8,1280,-,0,349,1872,1042,6,2934,1046,387,209,450,8,111,115,230,
39201,330654,8655,144.95,2281.2,139997,-,277948,47335,221951,60130,1056,347201,170190,3239,32946,131944,2950,12395,49850,55806,
39202,19472,-1958,248.21,78.4,7906,-,7165,2414,11677,5381,47,19256,7872,1631,1859,4379,716,796,1614,1925,
39203,21321,-1056,317.34,67.2,8279,-,6897,2814,13033,5474,61,21569,11104,2904,1854,6339,2793,673,2263,2832,
39204,49965,1720,125.35,398.6,18268,-,10921,7269,31980,10711,203,52122,26045,3718,6743,15498,3664,4461,4822,7709,
39205,30338,-385,91.59,331.2,10410,-,5745,3847,19057,7417,104,27348,13566,3580,2971,6996,3186,1737,2901,3014,
39206,27569,-1173,135.46,203.5,9708,-,6490,3786,16832,6951,116,28720,14664,2866,3472,8321,2124,1610,2977,3588,
39207,34968,38,384.5,90.9,13652,-,12718,5179,21553,8216,98,36356,18350,1495,3817,13022,1444,1085,4904,5696,
39208,25970,51,285.65,90.9,9379,-,0,3990,15759,6219,92,26860,12824,1839,3446,7536,1227,1830,2783,3526,
39209,18512,-1070,266.78,69.4,7920,-,0,2305,10472,5730,49,17799,7408,1240,1594,4574,508,810,1405,2439,
39301,3744,-324,74.09,50.5,1639,-,0,449,2082,1213,13,3636,1450,396,376,678,154,159,184,293,
39302,4027,-264,28.32,142.2,1599,-,0,457,2251,1315,5,4024,1868,341,481,1044,254,211,358,497,
39303,3315,-260,6.56,505.3,1310,-,0,464,1834,1017,10,3480,1662,335,399,924,319,218,270,482,
39304,3535,-291,53.03,66.7,1317,-,0,443,2001,1091,4,3234,1664,735,384,540,669,200,200,230,
39305,1591,-59,196.18,8.1,635,-,0,190,818,583,4,1536,819,345,148,325,344,9,57,173,
39306,1195,-47,165.52,7.2,516,-,0,190,663,342,5,1270,651,136,216,299,136,94,39,185,
39307,4366,-17,39.63,110.2,1478,-,0,531,2549,1286,3,4335,2377,1035,176,1165,1017,64,275,774,
39321,3388,-211,1.64,2065.9,1342,-,0,406,2007,975,3,3630,1671,114,373,1182,72,202,509,462,
39322,6363,136,58.89,108,2176,-,0,831,3851,1681,8,6512,3954,1263,1524,1156,1262,1364,272,585,
39323,22427,529,116.46,192.6,8661,-,9858,2704,13996,5666,81,21268,9815,1813,2375,5576,1810,1518,1755,2915,
39324,16595,1493,22.9,724.7,5831,-,0,2659,10688,3240,38,12960,5790,1406,970,3393,1403,398,1356,1615,
39325,4281,-177,39.04,109.7,1547,-,0,545,2462,1274,4,3605,1765,690,175,891,649,68,269,469,
39326,5596,-137,130.37,42.9,2080,-,0,588,2916,2092,4,4876,2348,893,455,996,893,247,250,513,
39327,2032,-63,4.25,478.1,852,-,0,242,1262,493,4,1615,700,257,211,232,210,135,97,74,
39328,3152,-240,291.12,10.8,1398,-,0,247,1526,1379,13,3186,1444,434,422,586,434,186,175,245,
39341,4657,-244,134.21,34.7,1910,-,0,511,2552,1594,15,4615,2148,471,421,1254,471,114,324,669,
39344,6378,-601,314.94,20.3,2881,-,0,540,3002,2836,43,6343,3221,793,1176,1248,793,374,355,563,
39361,1644,-68,60.06,27.4,521,-,0,234,915,495,3,1271,574,276,70,226,276,8,51,98,
39362,1323,-24,59.22,22.3,449,-,0,185,715,423,0,1107,495,226,45,223,226,15,28,140,
39363,5035,-257,212.11,23.7,1913,-,0,623,2642,1770,14,4973,2548,602,609,1337,597,206,344,693,
39364,569,-111,95.28,6,264,-,0,59,272,238,1,601,333,79,94,160,79,8,15,88,
39365,759,-171,208.7,3.6,383,-,0,64,389,306,1,907,535,74,158,303,73,16,44,138,
39381,24612,-832,100.58,244.7,8576,-,5083,3771,15446,5382,33,20452,8834,778,2867,5155,777,1659,1609,2518,
39382,2432,-209,142.68,17,1120,-,0,202,1115,1115,25,2426,1080,198,372,509,198,159,120,249,
39383,15358,552,44.94,341.7,5047,-,0,2013,9589,3756,13,12733,5910,2041,1313,2552,1966,773,788,1344,
39384,3072,-299,84.12,36.5,1316,-,0,258,1559,1255,4,3063,1381,248,512,621,248,109,167,321,
39385,3358,-347,161.43,20.8,1326,-,0,372,1668,1318,4,3261,1550,356,601,589,356,191,117,287,
39401,7011,-505,92.78,75.6,2650,-,0,879,3991,2141,20,6407,3039,681,826,1529,420,459,473,721,
39402,14777,-371,101.21,146,5262,-,0,2036,8637,4088,27,12814,5769,1134,1420,3202,1134,607,1080,1632,
39403,7411,-392,111.58,66.4,2882,-,0,828,4037,2546,10,6926,3326,560,869,1892,559,452,610,1012,
39404,14842,-764,278.08,53.4,5826,-,0,1970,8147,4725,100,14997,7707,2093,1589,4022,1961,812,1440,1939,
39405,4860,-138,236.51,20.5,1951,-,0,589,2690,1581,5,4816,2748,870,901,977,868,292,214,566,
39406,1711,-94,100.41,17,615,-,0,226,832,653,3,1714,927,339,290,298,337,221,60,172,
39407,2833,-91,131.47,21.5,1015,-,0,416,1430,987,2,2730,1231,264,434,532,260,154,145,242,
39408,4425,-205,66.75,66.3,1434,-,0,568,2423,1434,7,3656,1528,297,624,605,297,278,193,298,
39409,2685,-222,106.16,25.3,1212,-,0,317,1337,1031,9,2817,1280,131,626,523,130,178,93,290,
39410,5968,-137,44.88,133,2080,-,0,751,3579,1638,8,5338,2414,310,849,1239,310,507,346,739,
39421,4189,-440,75.84,55.2,1494,-,0,553,2486,1146,25,3969,2087,735,611,740,285,337,202,370,
39422,3429,-184,199.32,17.2,1253,-,0,498,1914,1017,3,3433,1547,360,466,721,359,125,180,387,
39423,10019,-376,112.52,89,3663,-,0,1332,5647,3040,8,8678,3495,1074,739,1680,870,305,500,942,
39424,6956,-466,103.04,67.5,2854,-,0,897,3790,2267,9,6551,2799,987,583,1226,525,195,252,703,
39425,3573,-289,164.66,21.7,1251,-,0,443,1977,1153,5,3287,1864,781,459,621,778,163,152,317,
39426,3816,-245,248,15.4,1343,-,0,499,2027,1290,4,3624,1899,690,370,838,682,83,167,518,
39427,1871,-115,85.35,21.9,749,-,0,221,1022,628,3,1666,762,228,273,261,227,108,58,114,
40101,114750,-6140,73.37,1564,45776,-,95015,14272,73005,27282,794,110518,47764,410,12025,34738,261,6959,10566,12639,
40103,89560,-2195,66.24,1352.1,32272,-,78586,13453,57719,18186,577,85554,37946,869,14571,22148,672,9422,7154,9598,
40105,65045,-1158,16.66,3904.3,28119,-,64271,8320,43457,13164,716,77258,38584,136,15721,22393,34,10655,7198,10244,
40106,187684,-6510,39.23,4784.2,85432,-,185380,23325,128367,35655,2480,254816,145463,400,29985,113268,118,17723,42887,41268,
40107,213372,8397,169.35,1259.9,80348,-,182850,33712,145679,33828,1025,184120,69072,1684,18943,46814,1647,9493,17943,21043,
40108,80608,-4797,36.36,2216.9,34043,-,77683,9155,51296,20133,910,82643,35034,90,9081,25455,89,4142,7638,13300,
40109,260452,4276,83.04,3136.5,102090,-,229334,37965,176152,46002,2049,250057,105136,527,32523,70610,518,17571,26786,31632,
40131,269307,7766,66.06,4076.7,116519,-,257317,40553,192002,34448,4213,266807,115765,885,20330,91852,613,9883,32814,36762,
40132,180722,11385,31.47,5742.7,91266,-,173091,22249,133247,24958,2361,359392,259851,282,43695,212224,271,22294,86934,71889,
40133,151602,12006,15.16,10000.1,83326,-,151602,16380,115013,19478,1765,281171,195484,243,22963,169136,71,8774,62488,65384,
40134,243039,4364,30.98,7845,105188,-,242336,35937,174163,32830,1169,207036,80595,412,18211,60005,403,6714,22429,27389,
40135,166676,12009,83.81,1988.7,61740,-,139728,26932,115406,24275,662,139492,52159,2543,12682,35799,1972,5592,12734,16963,
40136,126468,2244,16.02,7894.4,59918,-,125891,16704,92827,16212,596,106075,33416,151,5291,26845,146,916,9352,13317,
40137,203656,6860,95.88,2124.1,82032,-,194609,32337,145141,25570,830,171201,67384,874,10857,54061,868,2511,18497,26418,
40202,138629,-6456,81.55,1699.9,50980,-,114794,19029,84555,34922,346,142942,58649,1387,16525,40231,1126,10061,13618,18776,
40203,236543,2110,124.68,1897.2,88777,-,178381,37450,160639,37883,1102,250687,123033,4284,24811,93028,4274,14110,34754,39262,
40204,59182,-2441,61.78,957.9,21254,-,29254,8234,38056,12842,249,61608,27703,755,9894,16819,755,6901,6432,7268,
40205,80651,-2760,71.8,1123.3,31339,-,47842,11361,53491,15762,718,89956,41659,597,9516,31380,597,5263,10110,13723,
40206,54027,-2520,54.52,991,20982,-,23904,7476,33661,12868,353,60156,27250,457,7793,18949,455,3952,6263,9127,
40207,41815,-1430,37.23,1123.2,12153,-,12276,6284,26489,9042,42,40758,17370,2240,5051,10038,1244,3582,3628,4734,
40208,11686,-994,22.05,530,4528,-,6708,1490,7095,3096,31,10187,3542,126,990,2416,126,523,683,1268,
40209,42643,-59,167.19,255.1,13258,-,9213,6639,26637,9364,80,46885,25398,2753,8756,13796,2750,6589,4692,6024,
40210,39610,-208,39.34,1006.9,11781,-,7169,6416,24788,8403,73,42771,21447,2396,5530,13419,2395,3462,4912,5982,
40211,47348,2059,41.85,1131.4,14420,-,7108,7801,30646,8891,105,47153,22663,2002,8608,11947,2002,6756,4417,5409,
40212,41338,-2003,33.61,1229.9,12055,-,10778,6126,26573,8613,101,43200,23909,1514,10542,11803,1185,9232,5227,4194,
40213,69737,1904,69.83,998.7,24675,-,25162,10925,46384,12428,243,63170,26996,1416,8755,16764,1229,6430,6036,7406,
40214,29133,-583,111.13,262.2,10045,-,5930,4035,17630,7468,115,28506,13089,1353,4639,7068,1257,3651,2107,3455,
40215,48032,-1321,15.98,3005.8,17574,-,41396,6452,31279,10298,215,40405,13204,109,4450,8590,109,2132,3393,3826,
40216,54583,3695,45.5,1199.6,17281,-,31404,9032,36187,9356,97,43810,15154,1341,2697,11023,1340,1424,2842,5204,
40217,93049,11337,87.73,1060.6,32496,-,53235,15267,65000,12750,212,78949,30036,750,5708,22903,734,2649,8056,10106,
40218,105219,6054,14.15,7436,39178,-,104670,19243,74390,11095,316,80506,30225,133,5462,24122,133,1451,8572,9430,
40219,89414,6511,26.88,3326.4,33272,-,86258,15563,62976,10856,323,74981,31596,178,8292,22708,178,4154,9772,9211,
40220,81588,4652,76.82,1062.1,29062,-,39339,12826,55317,13111,331,65567,21227,1050,3831,16078,1041,1940,6090,7730,
40221,66099,1186,29.61,2232.3,24548,-,57512,8948,46351,10188,157,60036,18439,207,3438,14491,206,1359,5627,6606,
40222,63883,5939,104.5,611.3,19795,-,39895,11258,43301,9224,182,49728,18933,2217,3513,13082,2158,1023,4746,5971,
40223,55476,4232,42.11,1317.4,18573,-,35964,9661,38150,7563,210,52037,24115,731,9988,12988,730,8057,4881,5569,
40305,45548,3203,74.99,607.4,15201,-,35825,8727,31627,5070,99,36811,15025,457,4206,10203,451,1310,3638,4310,
40341,38126,1398,30.22,1261.6,11490,-,19149,6208,26815,5070,211,32016,12944,151,4597,8078,149,2607,2545,2872,
40342,29389,3075,38.9,755.5,9760,-,17708,5089,19748,4550,53,23160,9177,159,2357,6595,158,1149,2042,3057,
40343,37794,1595,8.7,4344.1,13271,-,35830,5979,26251,5336,303,32177,15222,96,4208,10843,95,2141,5147,3548,
40344,25086,961,16.33,1536.2,7929,-,12641,3815,17328,3864,117,21167,8714,142,3709,4810,141,2293,1489,2120,
40345,22431,3204,18.87,1188.7,7731,-,15584,4247,15315,2849,152,24932,12814,436,4522,7732,333,3744,3523,2442,
40348,7640,131,37.43,204.1,2315,-,0,1154,5006,1480,21,8795,5241,202,1281,3730,202,871,1482,1294,
40349,34811,3307,14.12,2465.4,12639,-,24005,5871,24777,4146,210,34391,17799,239,4757,12502,239,2542,4624,3726,
40362,41480,1369,29.43,1409.4,14086,-,33272,5958,28342,7064,121,31205,10213,532,2177,7437,507,1397,2464,3770,
40363,14298,265,23.28,614.2,4604,-,0,1919,9063,3316,28,10890,3569,686,483,2392,617,160,869,1254,
40364,9559,474,34.68,275.6,3114,-,0,1384,6035,2140,15,8064,3449,906,616,1921,388,316,446,1215,
40365,909,-8,8.12,111.9,374,-,0,129,474,306,0,924,465,214,28,221,25,3,21,141,
40381,15827,-858,11.42,1385.9,5694,-,10908,2518,10357,2951,121,13811,5800,296,1105,4382,159,524,894,1613,
40382,31623,334,11.03,2867,11509,-,23683,4858,21056,5700,521,24479,8132,106,2769,5212,105,1500,2052,2308,
40383,30417,1610,48.51,627,10120,-,12186,4288,19380,6748,115,23679,7728,575,1913,5199,524,1015,1677,2415,
40384,19309,310,22.14,872.1,6280,-,0,2708,13252,3341,94,16578,7180,388,2302,4459,388,1378,1586,2064,
40401,9730,-787,14.18,686.2,3603,-,0,1208,6126,2396,111,8174,2903,92,1224,1581,92,730,388,787,
40402,19266,-982,35.58,541.5,6678,-,6750,2622,12590,4051,218,17967,8091,381,4192,3498,381,2990,1092,1640,
40403,21150,-752,52.49,402.9,7536,-,0,2807,12729,5614,92,23270,11366,300,5801,5239,300,4713,1525,2648,
40404,10075,-220,87.5,115.1,3131,-,0,1379,6222,2474,32,9053,4373,783,1412,2170,783,881,691,1074,
40421,14760,93,20.07,735.4,5025,-,0,2167,9369,3173,63,11872,4362,217,1682,2427,217,1087,791,1149,
40422,19823,-673,17.34,1143.2,7454,-,5134,2782,12046,4921,190,17689,5905,181,2097,3619,181,1191,1061,2040,
40423,6512,-244,8.45,770.7,2250,-,0,990,4086,1436,39,5117,1672,152,662,855,152,350,274,371,
40424,10357,-515,87.34,118.6,3095,-,0,1376,6194,2787,10,9525,3887,772,1021,2088,772,542,531,1114,
40425,11294,-134,74.81,151,3559,-,0,1650,7109,2535,35,8767,3225,416,1085,1720,416,527,470,928,
40426,26528,-346,25.23,1051.4,9709,-,10762,3812,17225,5489,220,24060,10588,338,3326,6897,338,2069,3164,2894,
40427,11087,-203,25.69,431.6,4333,-,0,1409,7549,2129,139,9358,4196,210,1182,2795,210,698,1149,1117,
40428,7141,-319,16.6,430.2,2455,-,0,968,4568,1605,26,6249,2522,158,929,1434,158,529,501,711,
40441,8649,-374,44.98,192.3,2650,-,0,1324,5119,2184,25,8485,4427,1039,1138,2244,1037,632,662,1244,
40442,10415,-453,34.56,301.4,2632,-,0,1538,6123,2754,9,9011,4789,1949,1047,1791,1938,543,773,700,
40443,12598,892,21.71,580.3,3531,-,0,2030,7866,2698,19,10311,4245,481,1392,2314,481,960,736,1187,
40444,16328,956,45.47,359.1,4668,-,0,2603,10897,2790,32,12716,5494,901,1884,2607,901,1030,794,1217,
40445,1219,-73,29.37,41.5,353,-,0,175,659,385,1,1083,594,107,247,238,107,194,75,107,
40446,1729,-96,22.56,76.6,502,-,0,222,913,594,4,1596,688,112,227,312,112,167,75,167,
40462,13586,438,57.07,238.1,3947,-,0,2125,8598,2849,13,10105,3756,821,1045,1885,698,566,587,939,
40463,17571,-28,54.52,322.3,4680,-,0,2843,11146,3582,28,14201,6304,1917,1388,2979,1547,713,636,1938,
40481,17209,-336,28.29,608.3,4966,-,0,2803,10548,3858,38,16329,7259,1348,1815,4081,1338,1002,1524,1792,
40482,21532,-243,50.99,422.3,5732,-,0,3317,13247,4968,32,19690,9516,3328,1848,4316,3328,1092,1483,2223,
40483,16836,-798,89.26,188.6,4685,-,0,2519,10350,3963,45,14673,7172,1617,2546,2980,1611,1674,1037,1439,
40501,17404,271,20.49,849.4,4855,-,0,2824,11572,3008,13,12915,4811,1245,1186,2366,1245,556,765,1187,
40503,15227,472,22.83,667,4108,-,0,2601,9788,2838,62,12866,6103,1286,2244,2561,1286,1482,828,1267,
40521,13946,-48,17.58,793.3,3858,-,0,2236,8868,2842,16,11264,4325,541,1746,2032,541,1300,688,920,
40522,13862,337,18.43,752.1,3840,-,0,2182,9093,2587,6,11031,5171,1205,1739,2219,1205,1381,1060,834,
40523,15459,53,16.1,960.2,4390,-,0,2320,10224,2915,53,11902,5047,780,1540,2679,780,943,1289,1060,
40541,14685,-1006,135.49,108.4,4006,-,0,2210,8431,4044,17,12903,6390,2785,1320,2280,2785,438,663,1243,
40542,4223,-285,59.32,71.2,1181,-,0,550,2477,1196,8,3679,1845,682,306,857,682,146,170,541,
40543,12530,-900,86.64,144.6,3394,-,0,1891,7533,3106,11,10125,5109,2585,1139,1382,2585,665,400,713,
40544,19779,342,37.91,521.7,5918,-,0,3118,12851,3810,18,17870,8649,1403,3204,3892,1402,2411,1235,1838,
40545,1760,-182,80.46,21.9,605,-,0,193,895,672,2,1660,892,344,148,400,344,51,94,213,
40546,3881,-222,81.28,47.7,1129,-,0,586,1922,1373,0,3652,1742,649,330,760,649,171,149,479,
40561,24916,-852,37.73,660.4,7126,-,5391,3612,15446,5854,8,21698,9739,2006,2756,4935,1997,1571,1738,2354,
40562,17343,-791,22.78,761.3,4743,-,0,2599,11141,3581,45,14002,6200,1931,1936,2329,751,1145,925,1060,
40563,18454,27,16.89,1092.6,5690,-,0,3007,11947,3500,11,16229,7121,619,1939,4552,617,1251,2150,1633,
