code,alias,name,yomi,ken,area,note,fullcode
75914,,地福,,山口県,山口市[地福],,75914
75915,,徳佐,,山口県,山口市[徳佐],,75915
75916,,嘉年,,山口県,山口市[嘉年],,75916
75921,,厚保,,山口県,美祢市[厚保],,75921
75922,,美祢,,山口県,美祢市[大嶺・伊佐],,75922
75923,,於福,,山口県,美祢市[於福],,75923
75931,,江崎,,山口県,萩市[田万崎],,75931
75932,,小川,,山口県,萩市[小川],,75932
75933,,弥富,,山口県,萩市[弥富],,75933
75934,,須佐,,山口県,萩市[須佐],,75934
75935,,宇田,,山口県,阿武町[宇田郷],,75935
75936,,奈古,,山口県,阿武町[奈古]、萩市[大井],,75936
75937,,三見,,山口県,萩市[三見],,75937
75938,,三隅,,山口県,長門市[三隅],,75938
75941,,長門,,山口県,長門市[長門],,75941
75942,,俵山,,山口県,長門市[俵山],,75942
75944,,日置,,山口県,長門市[日置],,75944
75945,,油谷,,山口県,長門市[油谷],,75945
75946,,久津,,山口県,長門市[向津具],,75946
75947,,宇津賀,,山口県,長門市[宇津賀],,75947
75951,,粟野,,山口県,下関市[粟野],,75951
75952,,阿川,,山口県,下関市[阿川],,75952
75953,,特牛,,山口県,下関市[神田下・角島],,75953
75955,,滝部,,山口県,下関市[滝部・田耕],,75955
75961,,矢玉,,山口県,下関市[神玉],,75961
75963,,豊浦,,山口県,下関市[豊浦],,75963
75965,,吉見,,山口県,下関市[吉見],,75965
75966,,安岡,,山口県,下関市[安岡],,75966
76000,,高松中央,,香川県,高松市[高松・雌雄島],,76000
76101,,高松東,,香川県,高松市[屋島・牟礼・庵治],,76101
76103,,川添,,香川県,高松市[川添・林・前田],,76103
76104,,川島,,香川県,高松市[山田],,76104
76106,,田中,,香川県,三木町[氷上・田中],,76106
76107,,三木,,香川県,三木町[平井],,76107
76108,,神山,,香川県,三木町[井戸],,76108
76109,,大川,,香川県,さぬき市[大川],,76109
76114,,香南,,香川県,高松市[香南],,76114
76115,,安原,,香川県,高松市[安原下],,76115
76116,,塩江,,香川県,高松市[塩江],,76116
76117,,香川,,香川県,高松市[香川],,76117
76121,,昭和,,香川県,綾川町[陶],,76121
76122,,綾上,,香川県,綾川町[綾上],,76122
76123,,滝宮,,香川県,綾川町[滝宮],,76123
76124,,綾歌,,香川県,丸亀市[綾歌],,76124
76131,,直島,,香川県,直島町,,76131
76141,,土庄,,香川県,土庄町[土庄]、小豆島町[中山美しの原],,76141
76143,,池田,,香川県,小豆島町[池田],,76143
76144,,内海,,香川県,小豆島町[内海],,76144
76146,,豊島,,香川県,土庄町[豊島・小豊島],,76146
76180,,高松南,,香川県,高松市[高松西部・高松南部],,76180
76200,,坂出,,香川県,坂出市、丸亀市[飯山],,76200
76300,,丸亀,,香川県,丸亀市[丸亀],,76300
76301,,讃岐広島,,香川県,丸亀市[広島],,76301
76302,,本島,,香川県,丸亀市[本島],,76302
76400,,多度津,,香川県,多度津町,,76400
76500,,善通寺,,香川県,善通寺市,,76500
76600,,琴平,,香川県,琴平町、まんのう町[満濃],,76600
76602,,美合,,香川県,まんのう町[琴南],,76602
76700,,高瀬,,香川県,三豊市[高瀬・三野],,76700
76800,,観音寺,,香川県,観音寺市[観音寺],,76800
76801,,山本,,香川県,三豊市[山本],,76801
76901,,国分寺,,香川県,高松市[国分寺],,76901
76902,,宇多津,,香川県,宇多津町,,76902
76903,,仲南,,香川県,まんのう町[仲南],,76903
76904,,財田,,香川県,三豊市[財田],,76904
76911,,詫間,,香川県,三豊市[詫間],,76911
76914,,仁尾,,香川県,三豊市[仁尾],,76914
76915,,本山,,香川県,三豊市[豊中],,76915
76916,,豊浜,,香川県,観音寺市[大野原・豊浜],,76916
76921,,志度,,香川県,さぬき市[志度],,76921
76923,,長尾,,香川県,さぬき市[長尾・寒川],,76923
76924,,津田,,香川県,さぬき市[津田],,76924
76925,,大内,,香川県,東かがわ市[丹生],,76925
76926,,三本松,,香川県,東かがわ市[三本松],,76926
76927,,白鳥,,香川県,東かがわ市[白鳥],,76927
76929,,引田,,香川県,東かがわ市[引田],,76929
77000,,徳島中央,,徳島県,徳島市[徳島],,77000/77008/77009/77080
77008,77000,,,徳島県,,,77008
77009,77000,,,徳島県,,,77009
77080,77000,,,徳島県,,,77080
77101,,川内,,徳島県,徳島市[川内],,77101
77102,,北島,,徳島県,北島町、松茂町,,77102
77103,,堂浦,,徳島県,鳴門市[瀬戸・北灘],,77103
77111,,応神,,徳島県,徳島市[応神],,77111
77112,,藍住,,徳島県,藍住町,,77112
77113,,上板,,徳島県,上板町,,77113
77114,,吉野,,徳島県,阿波市[吉野],,77114
77115,,御所,,徳島県,阿波市[土成],,77115
77116,,市場,,徳島県,阿波市[市場],,77116
77117,,阿波,,徳島県,阿波市[阿波],,77117
77121,,美馬,,徳島県,美馬市[美馬],,77121
77123,,三野,,徳島県,三好市[三野],,77123
77125,,昼間,,徳島県,東みよし町[三好],,77125
77132,,広野,,徳島県,神山町[阿野・鬼籠野],,77132
77133,,神山,,徳島県,神山町[神領],,77133
77134,,今井,,徳島県,神山町[上山],,77134
77141,,佐那河内,,徳島県,佐那河内村,,77141
77142,,多家良,,徳島県,徳島市[多家良],,77142
77143,,勝浦,,徳島県,勝浦町,,77143
77145,,上勝,,徳島県,上勝町,,77145
77151,,加茂谷,,徳島県,阿南市[加茂谷],,77151
77152,,鷲敷,,徳島県,那賀町[鷲敷],,77152
77153,,相生,,徳島県,那賀町[相生],,77153
77154,,延野,,徳島県,那賀町[延野],,77154
77155,,桜谷,,徳島県,那賀町[宮浜],,77155
77161,,木沢,,徳島県,那賀町[木沢],,77161
77163,,平谷,,徳島県,那賀町[平谷・上木頭],,77163
77164,,出原,,徳島県,那賀町[木頭],,77164
77165,,北川,,徳島県,那賀町[北川],,77165
77200,,鳴門,,徳島県,鳴門市[撫養・鳴門],,77200
77300,,小松島,,徳島県,小松島市、徳島市[大原町小神子],,77300
77400,,阿南,,徳島県,阿南市[富岡・橘・伊島],,77400/77417
77417,77400,,,徳島県,,,77417
77500,,牟岐,,徳島県,牟岐町,,77500
77501,,浅川,,徳島県,海陽町[浅川],,77501
77502,,海南,,徳島県,海陽町[川東],,77502
77503,,海部,,徳島県,海陽町[海部],,77503
77504,,川上,,徳島県,海陽町[川上],,77504
77505,,宍喰,,徳島県,海陽町[宍喰],,77505
77600,,鴨島,,徳島県,吉野川市[鴨島],,77600
77700,,穴吹,,徳島県,美馬市[穴吹],,77700
77703,,川井,,徳島県,美馬市[木屋平],,77703
77800,,阿波池田,,徳島県,三好市[池田],,77800
77801,,西祖谷,,徳島県,三好市[西祖谷],,77801
77802,,東祖谷,,徳島県,三好市[東祖谷],,77802
77852,,白地,,徳島県,三好市[佐馬地],,77852
77901,,板野,,徳島県,板野町,,77901
77902,,板東,,徳島県,鳴門市[板東],,77902
77903,,堀江,,徳島県,鳴門市[堀江],,77903
77911,,羽ノ浦,,徳島県,阿南市[羽ノ浦・今津],,77911
77912,,中島,,徳島県,阿南市[平島],,77912
77914,,桑野,,徳島県,阿南市[桑野],,77914
77915,,新野,,徳島県,阿南市[新野],,77915
77916,,福井,,徳島県,阿南市[福井],,77916
77917,,椿,,徳島県,阿南市[椿],,77917
77921,,由岐,,徳島県,美波町[由岐],,77921
77923,,日和佐,,徳島県,美波町[日和佐],,77923
77931,,徳島西,,徳島県,徳島市[国府],,77931
77932,,石井,,徳島県,石井町,,77932
77933,,川島,,徳島県,吉野川市[川島],,77933
77934,,山川,,徳島県,吉野川市[山川],,77934
77935,,美郷,,徳島県,吉野川市[美郷],,77935
77936,,脇町,,徳島県,美馬市[脇町],,77936
77937,,江原,,徳島県,美馬市[江原],,77937
77941,,貞光,,徳島県,つるぎ町[貞光],,77941
77943,,一宇,,徳島県,つるぎ町[一宇],,77943
77944,,半田,,徳島県,つるぎ町[半田],,77944
77947,,三加茂,,徳島県,東みよし町[三加茂],,77947
77948,,辻町,,徳島県,三好市[井川],,77948
77951,,三縄,,徳島県,三好市[三縄],,77951
77953,,川口,,徳島県,三好市[山城],,77953
77954,,大歩危,,徳島県,三好市[三名],,77954
78000,,高知中央,,高知県,高知市[高知西部],,78000/78008/78009/78080
78008,78000,,,高知県,,,78008
78009,78000,,,高知県,,,78009
78080,78000,,,高知県,,,78080
78100,78181,,,高知県,,,78100
78101,,三里,,高知県,高知市[三里],,78101
78102,,高知南,,高知県,高知市[長浜・浦戸],,78102
78103,,春野,,高知県,高知市[春野],,78103
78108,78181,,,高知県,,,78108
78111,,土佐,,高知県,土佐市,,78111
78113,,越知,,高知県,越知町,,78113
78115,,大崎,,高知県,仁淀川町[大崎],,78115
78116,,池川,,高知県,仁淀川町[池川],,78116
78117,,名野川,,高知県,仁淀川町[名野川],,78117
78118,,仁淀,,高知県,仁淀川町[別府],,78118
78119,,長者,,高知県,仁淀川町[長者],,78119
78121,,伊野,,高知県,いの町[伊野]、日高村,,78121
78123,,小川,,高知県,いの町[小川],,78123
78124,,上八川,,高知県,いの町[上八川],,78124
78125,,日比原,,高知県,いの町[清水],,78125
78126,,長沢,,高知県,いの町[本川],,78126
78131,,鏡,,高知県,高知市[鏡],,78131
78132,,土佐山,,高知県,高知市[土佐山],,78132
78133,,地蔵寺,,高知県,土佐町[地蔵寺],,78133
78134,,森,,高知県,土佐町[森],,78134
78135,,田井,,高知県,土佐町[田井],,78135
78136,,本山,,高知県,本山町,,78136
78137,,大川,,高知県,土佐町[南川]、大川村,,78137
78142,,美良布,,高知県,香美市[香北],,78142
78144,,大栃,,高知県,香美市[槙山],,78144
78145,,安丸,,高知県,香美市[上韮生],,78145
78146,,岡ノ内,,高知県,香美市[上物部],,78146
78151,,大津,,高知県,高知市[布師田・大津・介良],,78151
78152,,野市,,高知県,香南市[野市・吉川],,78152
78153,,赤岡,,高知県,香南市[赤岡・岸本],,78153
78154,,山北,,高知県,香南市[山北],,78154
78156,,夜須,,高知県,香南市[夜須],,78156
78157,,芸西,,高知県,芸西村,,78157
78162,,馬路,,高知県,馬路村,,78162
78164,,奈半利,,高知県,奈半利町、田野町、北川村、安田町,,78164
78167,,羽根,,高知県,室戸市[羽根],,78167
78168,,吉良川,,高知県,室戸市[吉良川],,78168
78171,,室戸,,高知県,室戸市[室戸・室戸岬],,78171
78172,,佐喜浜,,高知県,室戸市[佐喜浜],,78172
78173,,野根,,高知県,東洋町[野根],,78173
78174,,甲浦,,高知県,東洋町[甲浦],,78174
78180,78181,,,高知県,,,78180
78181,,高知東,,高知県,高知市[高知東部],,78100/78108/78180/78181
78200,,土佐山田,,高知県,香美市[山田],,78200
78300,,南国,,高知県,南国市,,78300
78400,,安芸,,高知県,安芸市[安芸]、香美市[物部中津尾],,78400
78402,,入河内,,高知県,安芸市[東川],,78402
78500,,須崎,,高知県,須崎市[須崎],,78500
78501,,浦ノ内,,高知県,須崎市[浦ノ内],,78501
78502,,葉山,,高知県,津野町[葉山],,78502
78504,,船戸,,高知県,津野町[東津野東部],,78504
78505,,東津野,,高知県,津野町[東津野西部],,78505
78506,,檮原,,高知県,檮原町[北部],,78506
78507,,松原,,高知県,檮原町[南部],,78507
78600,,窪川,,高知県,四万十町[窪川],,78600
78603,,大正,,高知県,四万十町[大正],,78603
78605,,十川,,高知県,四万十町[十和],,78605
78700,,土佐中村,,高知県,四万十市[中村],,78700
78701,,下田,,高知県,四万十市[下田],,78701
78702,,下ノ加江,,高知県,土佐清水市[下ノ加江],,78702
78703,,土佐清水,,高知県,土佐清水市[清水],,78703
78704,,三崎,,高知県,土佐清水市[三崎],,78704
78705,,下川口,,高知県,土佐清水市[下川口],,78705
78706,,東中筋,,高知県,四万十市[東中筋],,78706
78707,,有岡,,高知県,四万十市[中筋],,78707
78708,,三原,,高知県,三原村,,78708
78711,,後川,,高知県,四万十市[後川],,78711
78712,,川登,,高知県,四万十市[大川筋],,78712
78713,,口屋内,,高知県,四万十市[西土佐南部],,78713
78714,,蕨岡,,高知県,四万十市[蕨岡],,78714
78715,,富山,,高知県,四万十市[富山],,78715
78716,,江川崎,,高知県,四万十市[西土佐北部],,78716
78800,,宿毛,,高知県,宿毛市[宿毛],,78800/78807
78802,,小筑紫,,高知県,宿毛市[小筑紫],,78802
78803,,大月,,高知県,大月町,,78803
78806,,母島,,高知県,宿毛市[沖ノ島],,78806
78807,78800,,,高知県,,,78807
78901,,東豊永,,高知県,大豊町[東豊永],,78901
78902,,豊永,,高知県,大豊町[西豊永],,78902
78903,,大豊,,高知県,大豊町[大杉],,78903
78904,,立川,,高知県,大豊町[立川],,78904
78905,,繁藤,,高知県,香美市[繁藤],,78905
78912,,佐川,,高知県,佐川町,,78912
78913,,久礼,,高知県,中土佐町[中土佐],,78913
78914,,大野見,,高知県,中土佐町[大野見],,78914
78917,,佐賀,,高知県,黒潮町[佐賀],,78917
78919,,大方,,高知県,黒潮町[大方],,78919
79000,,松山中央,,愛媛県,松山市[松山中部],,79000/79008/79009
79008,79000,,,愛媛県,,,79008
79009,79000,,,愛媛県,,,79009
79026,79101,,,愛媛県,,,79026
79100,79180,,,愛媛県,,,79100
79101,,湯山,,愛媛県,松山市[湯山・伊台・五明],,79026/79101
79102,,重信,,愛媛県,東温市[重信]、松山市[小野],,79102
79103,,川内,,愛媛県,東温市[川内],,79103
79105,,丹原,,愛媛県,西条市[丹原],,79105
79111,,松山南,,愛媛県,松山市[浮穴・久谷],,79111
79112,,久万,,愛媛県,久万高原町[久万],,79112
79115,,美川,,愛媛県,久万高原町[美川],,79115
79117,,面河,,愛媛県,久万高原町[面河],,79117
79118,,柳谷,,愛媛県,久万高原町[柳谷],,79118
79121,,砥部,,愛媛県,砥部町[砥部],,79121
79122,,広田,,愛媛県,砥部町[広田],,79122
79131,,松前,,愛媛県,松前町,,79131
79132,,中山,,愛媛県,伊予市[中山],,79132
79133,,内子,,愛媛県,内子町[内子],,79133
79135,,小田,,愛媛県,内子町[小田],,79135
79143,,神和,,愛媛県,松山市[神和],,79143
79144,,睦月,,愛媛県,松山市[睦野],,79144
79145,,中島,,愛媛県,松山市[中島],,79145
79180,,松山西,,愛媛県,松山市[松山西部・興居島],,79100/79180
79200,,新居浜,,愛媛県,新居浜市[新居浜]、今治市[四阪島],,79200/79208
79208,79200,,,愛媛県,,,79208
79300,,西条,,愛媛県,西条市[西条],,79300
79301,,加茂,,愛媛県,西条市[加茂],,79301
79302,,大保木,,愛媛県,西条市[大保木],,79302
79400,,今治,,愛媛県,今治市[今治],,79400/79408
79401,,玉川,,愛媛県,今治市[玉川],,79401
79408,79400,,,愛媛県,,,79408
79411,,関前,,愛媛県,今治市[関前],,79411
79413,,大三島,,愛媛県,今治市[大三島],,79413
79414,,上浦,,愛媛県,今治市[上浦],,79414
79421,,吉海,,愛媛県,今治市[吉海],,79421
79422,,宮窪,,愛媛県,今治市[宮窪],,79422
79423,,伯方,,愛媛県,今治市[伯方],,79423
79424,,岩城,,愛媛県,上島町[岩城],,79424
79425,,弓削,,愛媛県,上島町[生名・弓削・魚島],,79425
79500,,大洲,,愛媛県,大洲市[大洲],,79500
79503,,五十崎,,愛媛県,内子町[五十崎],,79503
79600,,八幡浜,,愛媛県,八幡浜市[八幡浜],,79600/79680
79601,,喜木,,愛媛県,八幡浜市[喜須来・日土],,79601
79602,,保内,,愛媛県,八幡浜市[保内],,79602
79603,,伊方,,愛媛県,伊方町[伊方],,79603
79604,,町見,,愛媛県,伊方町[町見],,79604
79605,,瀬戸,,愛媛県,伊方町[三机],,79605
79606,,大久,,愛媛県,伊方町[四ツ浜],,79606
79608,,三崎,,愛媛県,伊方町[三崎],,79608
79609,,三瓶,,愛媛県,西予市[三瓶],,79609
79680,79600,,,愛媛県,,,79680
79700,,西予,,愛媛県,西予市[宇和],,79700
79701,,俵津,,愛媛県,西予市[豊海],,79701
79702,,明浜,,愛媛県,西予市[高山],,79702
79711,,溪筋,,愛媛県,西予市[渓筋],,79711
79712,,野村,,愛媛県,西予市[野村],,79712
79713,,坂石,,愛媛県,西予市[貝吹],,79713
79714,,惣川,,愛媛県,西予市[惣川],,79714
79715,,肱川,,愛媛県,大洲市[肱川],,79715
79716,,河辺,,愛媛県,大洲市[河辺],,79716
79717,,城川,,愛媛県,西予市[城川],,79717
79800,,宇和島,,愛媛県,宇和島市[宇和島・日振島],,79800
79801,,三浦,,愛媛県,宇和島市[三浦・遊子・下波],,79801
79802,,宇和海,,愛媛県,宇和島市[蒋渕・戸島],,79802
79811,,三間,,愛媛県,宇和島市[三間],,79811
79813,,広見,,愛媛県,鬼北町[広見],,79813
79815,,日吉,,愛媛県,鬼北町[日吉],,79815
79821,,松野,,愛媛県,松野町、宇和島市[滑床],,79821
79832,,御槇,,愛媛県,宇和島市[御槙],,79832
79833,,津島,,愛媛県,宇和島市[津島],,79833
79837,,柏,,愛媛県,愛南町[内海],,79837
79841,,御荘,,愛媛県,愛南町[御荘・城辺],,79841
79842,,西海,,愛媛県,愛南町[西海],,79842
79843,,深浦,,愛媛県,愛南町[東外海],,79843
79844,,一本松,,愛媛県,愛南町[一本松],,79844
79901,,川之江,,愛媛県,四国中央市[川之江],,79901
79903,,新宮,,愛媛県,四国中央市[新宮],,79903
79904,,伊予三島,,愛媛県,四国中央市[三島],,79904
79906,,富郷,,愛媛県,四国中央市[富郷・金砂]、新居浜市[別子山],,79906
