primkey,ken,shicho,gun,name,type,code6,code5,yomi,start,end,y,x,note,update
1024,山梨県,,,甲府市,市,191001,19201,こうふし,1889-07-01,0000-00-00,35.662875,138.569334,,2020-03-08
1025,山梨県,,,富士吉田市,市,191002,19202,ふじよしだし,1951-03-20,0000-00-00,35.480487,138.796184,,2020-03-08
1026,山梨県,,,都留市,市,191003,19204,つるし,1954-04-29,0000-00-00,35.550105,138.906691,,2020-03-08
1027,山梨県,,,山梨市,市,191004,19205,やまなしし,1954-07-01,2005-03-22,35.695016,138.690526,,2020-03-08
1028,山梨県,,,大月市,市,191005,19206,おおつきし,1954-08-08,0000-00-00,35.611360,138.941624,,2020-03-08
1029,山梨県,,,韮崎市,市,191006,19207,にらさきし,1954-10-10,0000-00-00,35.706726,138.451316,,2020-03-08
1030,山梨県,,,南アルプス市,市,191007,19208,みなみあるぷすし,2003-04-01,0000-00-00,35.608883,138.465779,,2020-03-08
1031,山梨県,,,甲斐市,市,191008,19210,かいし,2004-09-01,0000-00-00,35.661167,138.517063,,2020-03-08
1032,山梨県,,,笛吹市,市,191009,19211,ふえふきし,2004-10-12,0000-00-00,35.649450,138.638470,,2020-03-08
1033,山梨県,,,北杜市,市,191010,19209,ほくとし,2004-11-01,0000-00-00,35.776879,138.423722,,2020-03-08
1034,山梨県,,,上野原市,市,191011,19212,うえのはらし,2005-02-13,0000-00-00,35.629256,139.111526,,2020-03-08
1035,山梨県,,,山梨市,市,191012,19205,やまなしし,2005-03-22,0000-00-00,35.695016,138.690526,,2020-03-08
1036,山梨県,,,甲州市,市,191013,19213,こうしゅうし,2005-11-01,0000-00-00,35.704774,138.730996,,2020-03-08
1037,山梨県,,,中央市,市,191014,19214,ちゅうおうし,2006-02-20,0000-00-00,35.591854,138.521225,,2020-03-08
1038,山梨県,,東山梨郡,岡部村,村,191101,,おかべむら,1889-07-01,1956-09-30,35.662282,138.643062,,2020-03-08
1039,山梨県,,東山梨郡,春日居村,村,191102,,かすがいむら,1889-07-01,1969-10-01,35.674102,138.658168,,2020-03-08
1040,山梨県,,東山梨郡,春日居町,町,191102,19301,かすがいちょう,1969-10-01,2004-10-12,35.674102,138.658168,,2020-03-08
1041,山梨県,,東山梨郡,平等村,村,191103,,ひらしなむら,1889-07-01,1942-07-01,35.684350,138.664176,,2020-03-08
1042,山梨県,,東山梨郡,上万力村,村,191104,,かみまんりきむら,1889-07-01,1942-07-01,35.688045,138.675764,,2020-03-08
1043,山梨県,,東山梨郡,八幡村,村,191105,,やわたむら,1889-07-01,1954-07-01,35.704426,138.687866,,2020-03-08
1044,山梨県,,東山梨郡,岩手村,村,191106,,いわてむら,1889-07-01,1954-07-01,35.713765,138.697479,,2020-03-08
1045,山梨県,,東山梨郡,西保村,村,191107,,にしほむら,1889-07-01,1954-05-17,35.744980,138.654349,,2020-03-08
1046,山梨県,,東山梨郡,中牧村,村,191108,,なかまきむら,1889-07-01,1954-05-17,35.745850,138.694947,,2020-03-08
1047,山梨県,,東山梨郡,諏訪村,村,191109,,すわむら,1889-07-01,1942-06-08,35.740626,138.714387,,2020-03-08
1048,山梨県,,東山梨郡,諏訪町,町,191109,,すわちょう,1942-06-08,1954-05-17,35.740626,138.714387,,2020-03-08
1049,山梨県,,東山梨郡,三富村,村,191110,19303,みとみむら,1889-07-01,2005-03-22,35.781196,138.738506,,2020-03-08
1050,山梨県,,東山梨郡,松里村,村,191111,,まつさとむら,1889-07-01,1954-03-31,35.727179,138.716619,,2020-03-08
1051,山梨県,,東山梨郡,日下部村,村,191112,,くさかべむら,1889-07-01,1932-12-01,35.695016,138.690526,,2020-03-08
1052,山梨県,,東山梨郡,日下部町,町,191112,,くさかべちょう,1932-12-01,1954-07-01,35.695016,138.690526,,2020-03-08
1053,山梨県,,東山梨郡,加納岩村,村,191113,,かのいわむら,1889-07-01,1932-04-01,35.684246,138.685806,,2020-03-08
1054,山梨県,,東山梨郡,加納岩町,町,191113,,かのいわちょう,1932-04-01,1954-07-01,35.684246,138.685806,,2020-03-08
1055,山梨県,,東山梨郡,後屋敷村,村,191114,,ごやしきむら,1889-07-01,1954-07-01,35.688185,138.705504,,2020-03-08
1056,山梨県,,東山梨郡,七里村,村,191115,,ななさとむら,1889-07-01,1928-11-10,35.704774,138.730996,,2020-03-08
1057,山梨県,,東山梨郡,塩山町,町,191115,,えんざんまち,1928-11-10,1954-04-05,35.704774,138.730996,,2020-03-08
1058,山梨県,,,塩山市,市,191115,19203,えんざんし,1954-04-05,2005-11-01,35.704774,138.730996,,2020-03-08
1059,山梨県,,東山梨郡,大藤村,村,191116,,おおふじむら,1889-07-01,1954-03-31,35.717807,138.753741,,2020-03-08
1060,山梨県,,東山梨郡,神金村,村,191117,,かみかねむら,1889-07-01,1954-03-31,35.727109,138.773053,,2020-03-08
1061,山梨県,,東山梨郡,玉宮村,村,191118,,たまみやむら,1889-07-01,1954-03-20,35.734321,138.745115,,2020-03-08
1062,山梨県,,東山梨郡,奥野田村,村,191119,,おくのだむら,1889-07-01,1954-03-01,35.691600,138.727090,,2020-03-08
1063,山梨県,,東山梨郡,菱山村,村,191120,,ひしやまむら,1889-07-01,1954-04-05,35.676437,138.746274,,2020-03-08
1064,山梨県,,東山梨郡,休息村,村,191121,,きゅうそくむら,1889-07-01,1941-01-01,35.676472,138.716276,,2020-03-08
1065,山梨県,,東山梨郡,山村,村,191122,,やまむら,1889-07-01,1941-01-01,35.681074,138.724301,,2020-03-08
1066,山梨県,,東山梨郡,小佐手村,村,191123,,おさでむら,1889-07-01,1941-01-01,35.675496,138.726790,,2020-03-08
1067,山梨県,,東山梨郡,綿塚村,村,191124,,わたづかむら,1889-07-01,1941-01-01,35.672707,138.706234,,2020-03-08
1068,山梨県,,東山梨郡,日川村,村,191125,,ひかわむら,1889-07-01,1954-07-01,35.664653,138.688767,,2020-03-08
1069,山梨県,,東山梨郡,等々力村,村,191126,,とどろきむら,1889-07-01,1942-05-10,35.665909,138.716190,,2020-03-08
1070,山梨県,,東山梨郡,勝沼村,村,191127,,かつぬまむら,1889-07-01,1896-03-02,35.662805,138.730738,,2020-03-08
1071,山梨県,,東山梨郡,勝沼町,町,191127,,かつぬまちょう,1896-03-02,1942-05-10,35.662805,138.730738,,2020-03-08
1072,山梨県,,東山梨郡,鶴瀬村,村,191128,,つるせむら,1889-07-01,1941-02-11,35.643382,138.768675,,2020-03-08
1073,山梨県,,東山梨郡,初鹿野村,村,191129,,はじかのむら,1889-07-01,1941-02-11,35.639685,138.778675,,2020-03-08
1074,山梨県,,東山梨郡,東雲村,村,191130,,しののめむら,1941-01-01,1954-04-05,35.676472,138.716276,,2020-03-08
1075,山梨県,,東山梨郡,大和村,村,191131,19305,やまとむら,1941-02-11,2005-11-01,35.639685,138.778675,,2020-03-08
1076,山梨県,,東山梨郡,勝沼町,町,191132,,かつぬまちょう,1942-05-10,1954-04-05,35.662805,138.730738,,2020-03-08
1077,山梨県,,東山梨郡,山梨村,村,191133,,やまなしむら,1942-07-01,1954-07-01,35.684350,138.664176,,2020-03-08
1078,山梨県,,東山梨郡,勝沼町,町,191134,19304,かつぬまちょう,1954-04-05,2005-11-01,35.662805,138.730738,,2020-03-08
1079,山梨県,,東山梨郡,牧丘町,町,191135,19302,まきおかちょう,1954-05-17,2005-03-22,35.740626,138.714387,,2020-03-08
1080,山梨県,,西山梨郡,甲運村,村,191201,,こううんむら,1889-07-01,1954-10-17,35.654646,138.620875,,2020-03-08
1081,山梨県,,西山梨郡,千塚村,村,191202,,ちづかむら,1889-07-01,1942-04-01,35.681910,138.538907,,2020-03-08
1082,山梨県,,西山梨郡,大宮村,村,191203,,おおみやむら,1889-07-01,1942-04-01,35.684804,138.546674,,2020-03-08
1083,山梨県,,西山梨郡,相川村,村,191204,,あいかわむら,1889-07-01,1937-08-01,35.687313,138.573325,,2020-03-08
1084,山梨県,,西山梨郡,能泉村,村,191205,,のうせんむら,1889-07-01,1954-10-17,35.742193,138.566630,,2020-03-08
1085,山梨県,,西山梨郡,千代田村,村,191206,,ちよだむら,1889-07-01,1954-10-17,35.711570,138.553326,,2020-03-08
1086,山梨県,,西山梨郡,山城村,村,191207,,やましろむら,1889-07-01,1954-10-17,35.627687,138.578088,,2020-03-08
1087,山梨県,,西山梨郡,住吉村,村,191208,,すみよしむら,1889-07-01,1954-10-17,35.632605,138.576608,,2020-03-08
1088,山梨県,,西山梨郡,朝井村,村,191209,,あさいむら,1889-07-01,1954-10-17,35.611465,138.582551,,2020-03-08
1089,山梨県,,西山梨郡,里垣村,村,191210,,さとがきむら,1889-07-01,1937-08-01,35.662875,138.591950,,2020-03-08
1090,山梨県,,西山梨郡,清田村,村,191211,,きよたむら,1889-07-01,1921-07-01,35.646521,138.604696,,2020-03-08
1091,山梨県,,西山梨郡,国里村,村,191212,,くにさとむら,1889-07-01,1921-07-01,35.648613,138.592808,,2020-03-08
1092,山梨県,,西山梨郡,玉諸村,村,191213,,たまもろむら,1921-07-01,1954-10-17,35.646521,138.604696,,2020-03-08
1093,山梨県,,東八代郡,石和村,村,191301,,いさわむら,1889-07-01,1903-08-10,35.649450,138.638470,,2020-03-08
1094,山梨県,,東八代郡,石和町,町,191301,,いさわちょう,1903-08-10,1956-09-30,35.649450,138.638470,,2020-03-08
1095,山梨県,,東八代郡,英村,村,191302,,はなぶさむら,1889-07-01,1956-09-30,35.642789,138.656151,,2020-03-08
1096,山梨県,,東八代郡,錦村,村,191303,,にしきむら,1889-07-01,1942-06-01,35.630721,138.660572,,2020-03-08
1097,山梨県,,東八代郡,相興村,村,191304,,あいおきむら,1889-07-01,1954-12-10,35.656634,138.703272,,2020-03-08
1098,山梨県,,東八代郡,祝村,村,191305,,いわいむら,1889-07-01,1954-04-05,35.656041,138.721554,,2020-03-08
1099,山梨県,,東八代郡,黒駒村,村,191306,,くろこまむら,1892-03-31,1955-04-29,35.612686,138.700225,,2020-03-08
1100,山梨県,,東八代郡,上黒駒村,村,191306A,,かみくろこまむら,1889-07-01,1892-03-31,35.612686,138.700225,,2020-03-08
1101,山梨県,,東八代郡,下黒駒村,村,191306B,,しもくろこまむら,1889-07-01,1892-03-31,35.619803,138.689582,,2020-03-08
1102,山梨県,,東八代郡,藤野木村,村,191306C,,とうのきむら,1889-07-01,1892-03-31,35.577545,138.763268,,2020-03-08
1103,山梨県,,東八代郡,竹野原村,村,191307,,たけのはらむら,1889-07-01,1931-09-01,35.604556,138.662331,,2020-03-08
1104,山梨県,,東八代郡,花鳥村,村,191307,,はなとりむら,1931-09-01,1958-08-01,35.604556,138.662331,,2020-03-08
1105,山梨県,,東八代郡,金生村,村,191308,,きんせいむら,1889-07-01,1942-06-01,35.623431,138.664048,,2020-03-08
1106,山梨県,,東八代郡,右左口村,村,191309,,うばぐちむら,1889-07-01,1955-03-31,35.577091,138.582337,,2020-03-08
1107,山梨県,,東八代郡,豊富村,村,191310,19328,とよとみむら,1889-07-01,2006-02-20,35.572553,138.554957,,2020-03-08
1108,山梨県,,東八代郡,富士見村,村,191311,,ふじみむら,1889-07-01,1959-04-01,35.630372,138.612206,,2020-03-08
1109,山梨県,,東八代郡,上芦川村,村,191312,,かみあしがわむら,1889-07-01,1941-08-01,35.552410,138.694088,,2020-03-08
1110,山梨県,,東八代郡,中芦川村,村,191313,,なかあしがわむら,1889-07-01,1941-08-01,35.553841,138.666151,,2020-03-08
1111,山梨県,,東八代郡,鶯宿村,村,191314,,おうしゅくむら,1889-07-01,1941-08-01,35.547591,138.647525,,2020-03-08
1112,山梨県,,東八代郡,南八代村,村,191315,,みなみやつしろむら,1889-07-01,1941-04-01,35.615581,138.640015,,2020-03-08
1113,山梨県,,東八代郡,北八代村,村,191316,,きたやつしろむら,1889-07-01,1941-04-01,35.621303,138.645122,,2020-03-08
1114,山梨県,,東八代郡,高家村,村,191317,,こうかむら,1889-07-01,1941-04-01,35.608464,138.655336,,2020-03-08
1115,山梨県,,東八代郡,岡村,村,191318,,おかむら,1889-07-01,1941-04-01,35.607417,138.646195,,2020-03-08
1116,山梨県,,東八代郡,増田村,村,191319,,ますだむら,1889-07-01,1941-04-01,35.617919,138.621862,,2020-03-08
1117,山梨県,,東八代郡,一宮村,村,191320,,いちのみやむら,1903-09-25,1954-12-10,35.646730,138.693402,,2020-03-08
1119,山梨県,,東八代郡,清野村,村,191320A,,きよのむら,1889-07-01,1903-09-25,35.657715,138.672760,,2020-03-08
1120,山梨県,,東八代郡,一桜村,村,191320B,,いちおうむら,1889-07-01,1903-09-25,35.646730,138.693402,,2020-03-08
1121,山梨県,,東八代郡,国立村,村,191320C,,くにたてむら,1889-07-01,1903-09-25,35.650636,138.679283,,2020-03-08
1118,山梨県,,東八代郡,米倉村,村,191321,,よねくらむら,1889-07-01,1942-04-01,35.607906,138.633578,,2020-03-08
1122,山梨県,,東八代郡,永井村,村,191322,,ながいむら,1889-07-01,1942-04-01,35.612093,138.632591,,2020-03-08
1123,山梨県,,東八代郡,境川村,村,191323,19325,さかいがわむら,1903-04-01,2004-10-12,35.587806,138.617013,,2020-03-08
1124,山梨県,,東八代郡,圭林村,村,191323A,,けいりんむら,1889-07-01,1903-04-01,35.604242,138.618000,,2020-03-08
1125,山梨県,,東八代郡,五成村,村,191323B,,ごなりむら,1889-07-01,1903-04-01,35.598136,138.629587,,2020-03-08
1126,山梨県,,東八代郡,藤垈村,村,191323C,,ふじぬたむら,1889-07-01,1903-04-01,35.587806,138.617013,,2020-03-08
1127,山梨県,,東八代郡,寺尾村,村,191323D,,てらおむら,1889-07-01,1903-04-01,35.588958,138.601048,,2020-03-08
1128,山梨県,,東八代郡,白井河原村,村,191324,,しらいかわらむら,1889-07-01,1941-01-01,35.609022,138.603408,,2020-03-08
1129,山梨県,,東八代郡,上曽根村,村,191325,,かみそねむら,1889-07-01,1941-01-01,35.603440,138.591692,,2020-03-08
1130,山梨県,,東八代郡,下曽根村,村,191326,,しもそねむら,1889-07-01,1941-01-01,35.592308,138.574569,,2020-03-08
1131,山梨県,,東八代郡,御代咲村,村,191327,,みよさきむら,1889-07-01,1942-07-01,35.632291,138.698423,,2020-03-08
1132,山梨県,,東八代郡,石廩村,村,191328,,いしくらむら,1889-07-01,1942-07-01,35.644463,138.708808,,2020-03-08
1133,山梨県,,東八代郡,日影村,村,191329,,ひかげむら,1889-07-01,1941-02-11,35.638464,138.772709,,2020-03-08
1134,山梨県,,東八代郡,田野村,村,191330,,たのむら,1889-07-01,1941-02-11,35.639650,138.801377,,2020-03-08
1135,山梨県,,東八代郡,木賊村,村,191331,,とくさむら,1889-07-01,1941-02-11,35.659842,138.810775,,2020-03-08
1136,山梨県,,東八代郡,柏村,村,191332,,かしわむら,1941-01-01,1955-03-31,35.603440,138.591692,,2020-03-08
1137,山梨県,,東八代郡,八代村,村,191333,,やつしろむら,1941-04-01,1956-05-03,35.615581,138.640015,,2020-03-08
1138,山梨県,,東八代郡,芦川村,村,191334,19327,あしがわむら,1941-08-01,2006-08-01,35.553841,138.666151,,2020-03-08
1139,山梨県,,東八代郡,御所村,村,191335,,ごしょむら,1942-04-01,1956-05-03,35.607906,138.633578,,2020-03-08
1140,山梨県,,東八代郡,錦生村,村,191336,,きんせいむら,1942-06-01,1955-04-29,35.623431,138.664048,,2020-03-08
1141,山梨県,,東八代郡,浅間村,村,191337,,あさまむら,1942-07-01,1954-12-10,35.632291,138.698423,,2020-03-08
1142,山梨県,,東八代郡,一宮町,町,191338,19323,いちのみやちょう,1954-12-10,2004-10-12,35.646730,138.693402,,2020-03-08
1143,山梨県,,東八代郡,中道町,町,191339,19326,なかみちまち,1955-03-31,2006-03-01,35.577091,138.582337,,2020-03-08
1144,山梨県,,東八代郡,御坂町,町,191340,19322,みさかちょう,1955-04-29,2004-10-12,35.623431,138.664048,,2020-03-08
1145,山梨県,,東八代郡,八代町,町,191341,19324,やつしろちょう,1956-05-03,2004-10-12,35.615581,138.640015,,2020-03-08
1146,山梨県,,東八代郡,石和町,町,191342,19321,いさわちょう,1956-09-30,2004-10-12,35.649450,138.638470,,2020-03-08
1147,山梨県,,西八代郡,上九一色村,村,191401,19341,かみくいしきむら,1889-07-01,2006-03-01,35.531318,138.609073,,2020-03-08
1148,山梨県,,西八代郡,下九一色村,村,191402,,しもくいしきむら,1889-07-01,1954-11-03,35.532017,138.553069,,2020-03-08
1149,山梨県,,西八代郡,大塚村,村,191403,,おおつかむら,1889-07-01,1954-11-03,35.570529,138.536675,,2020-03-08
1150,山梨県,,西八代郡,上野村,村,191404,,うえのむら,1889-07-01,1954-11-03,35.565223,138.510668,,2020-03-08
1151,山梨県,,西八代郡,高田村,村,191405,,たかだむら,1889-07-01,1954-05-15,35.556879,138.488395,,2020-03-08
1152,山梨県,,西八代郡,市川大門村,村,191406,,いちかわだいもんむら,1889-07-01,1900-04-24,35.562884,138.498480,,2020-03-08
1153,山梨県,,西八代郡,市川大門町,町,191406,19343,いちかわだいもんちょう,1900-04-24,2005-10-01,35.562884,138.498480,,2020-03-08
1154,山梨県,,西八代郡,山保村,村,191407,,やまほむら,1889-07-01,1955-04-01,35.524333,138.495734,,2020-03-08
1155,山梨県,,西八代郡,豊和村,村,191408,,とよわむら,1889-07-01,1942-07-01,35.536801,138.472903,,2020-03-08
1156,山梨県,,西八代郡,八之尻村,村,191409,,はちのしりむら,1889-07-01,1942-07-01,35.538792,138.483288,,2020-03-08
1157,山梨県,,西八代郡,羽鹿島村,村,191410,,はじかじまむら,1889-07-01,1942-07-01,35.512911,138.462346,,2020-03-08
1158,山梨県,,西八代郡,落居村,村,191411,,おちいむら,1889-07-01,1951-04-01,35.506273,138.473976,,2020-03-08
1159,山梨県,,西八代郡,岩間村,村,191412,,いわまむら,1889-07-01,1951-04-01,35.494919,138.461831,,2020-03-08
1160,山梨県,,西八代郡,楠甫村,村,191413,,くすほむら,1889-07-01,1951-04-01,35.497504,138.451316,,2020-03-08
1161,山梨県,,西八代郡,鴨狩津向村,村,191414,,かもがりつむぎむら,1889-07-01,1951-04-01,35.482095,138.457067,,2020-03-08
1162,山梨県,,西八代郡,宮原村,村,191415,,みやばらむら,1889-07-01,1951-04-01,35.489608,138.470285,,2020-03-08
1163,山梨県,,西八代郡,葛籠沢村,村,191416,,つづらさわむら,1889-07-01,1951-04-01,35.494325,138.471272,,2020-03-08
1164,山梨県,,西八代郡,久那土村,村,191417,,くなどむら,1889-07-01,1956-09-30,35.481885,138.478997,,2020-03-08
1165,山梨県,,西八代郡,古関村,村,191418,,ふるせきむら,1889-07-01,1956-09-30,35.475629,138.524530,,2020-03-08
1166,山梨県,,西八代郡,共和村,村,191419,,きょうわむら,1889-07-01,1956-09-30,35.459167,138.448355,,2020-03-08
1167,山梨県,,西八代郡,富里村,村,191420,,とみさとむら,1889-07-01,1954-04-01,35.446197,138.479040,,2020-03-08
