CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_FISH,IND_MINI,IND_CONS,IND_MANU,IND_SUPP,IND_INFO,IND_TRAN,IND_SALE,IND_FINA,IND_REAL,IND_ACCO,IND_MEDI,IND_EDUC,IND_COMP,IND_OSERV,IND_GOVE,IND_OTHER
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37425,11526,-213,19.91,578.9,3620,-,0,1515,6862,3149,90,10226,4878,969,1916,1964,969,0,4,457,1455,6,4,172,649,22,7,83,273,215,113,305,115,29
37426,14935,-555,31.09,480.4,5309,-,0,1719,8822,4394,194,15361,7309,536,3233,3527,389,147,0,546,2687,11,38,332,1017,76,29,184,671,323,99,595,152,13
37427,6796,-235,15.49,438.7,2196,-,0,851,3922,2023,55,5377,2331,598,792,939,549,49,0,347,445,3,4,44,292,32,3,38,175,92,40,140,76,2
37428,8554,-447,16.69,512.5,2867,-,0,1147,4946,2443,64,9277,5187,493,1988,2687,482,11,0,243,1745,7,10,244,745,33,2,166,872,117,76,321,94,19
37429,4516,-158,47.16,95.8,1331,-,0,547,2561,1408,23,4090,2261,590,888,779,590,0,7,202,679,0,0,120,177,11,0,31,97,66,44,163,70,4
38201,514937,6671,428.89,1200.6,216160,-,418500,72600,343823,98265,1785,525208,238788,9823,44405,178728,9291,532,28,23391,20986,812,6975,10785,49092,7993,3200,13621,25557,11444,3072,36121,10056,5832
38202,173983,-6644,419.69,414.6,69015,-,64685,22893,106758,44319,1427,175237,81208,6547,26348,48068,5553,994,262,9325,16761,324,434,4751,13776,1659,516,3483,8318,3137,1353,7886,2431,245
38203,89444,-6197,469.48,190.5,34222,-,35580,11675,52193,25576,262,90797,43461,8574,6955,27598,5172,3402,3,3983,2969,241,204,1631,8295,951,235,2038,5033,1768,1097,4354,1751,334
38204,41264,-2942,132.97,310.3,16273,-,19657,5206,23870,12187,100,42110,20702,4272,3998,12400,3973,299,2,1549,2447,80,75,886,3300,376,86,744,2681,842,601,1823,906,32
38205,123952,-1862,234.3,529,49484,-,90171,17132,76329,30160,624,124982,57043,1189,17997,37618,1029,160,6,6868,11123,440,459,3245,10072,1298,368,2268,7240,2276,525,8184,1243,239
38206,113371,-1177,509.04,222.7,43102,-,30812,16199,68784,28375,786,111221,52607,4965,19455,27921,4680,285,8,5973,13474,281,112,2130,7204,768,255,1828,5363,1849,939,5559,1633,266
38207,50786,-1976,432.2,117.5,19042,-,9156,7132,29401,14195,163,51665,24982,3422,6319,14983,3215,207,13,2842,3464,87,94,979,4201,386,73,1029,3028,1109,637,2392,968,258
38210,39493,-1012,194.47,203.1,13747,-,13801,5404,23904,10185,151,35810,17239,3688,5270,8210,3316,372,0,1714,3556,33,30,639,2363,227,42,437,1621,572,321,1447,478,71
38213,92854,-1472,420.09,221,34419,-,36996,13088,57761,21948,446,94297,47660,2498,19795,24833,2260,238,25,3664,16106,185,160,3648,7106,734,203,1426,3788,1523,657,4111,1292,534
38214,44948,-2269,514.79,87.3,17529,-,0,5413,24114,15421,256,43277,19755,4833,4235,10658,4415,418,9,2079,2147,23,37,659,2823,164,44,659,2112,1083,734,1381,939,29
38215,35278,577,211.45,166.8,12861,-,9128,4761,22810,7625,115,35758,16566,1831,3990,10606,1831,0,13,895,3082,54,188,1322,2586,117,48,483,2542,1100,264,1416,486,139
38356,8098,-507,30.38,266.6,3627,-,0,694,4629,2775,195,8016,3268,430,1265,1571,275,155,0,400,865,12,8,175,303,20,1,100,213,259,78,221,181,2
38386,10946,-941,583.66,18.8,4891,-,0,1178,5088,4678,59,11194,5287,1424,1137,2714,1413,11,1,710,426,30,4,84,542,44,3,170,534,268,256,468,311,12
38401,30564,287,20.32,1504.1,11036,-,13069,4394,19444,6726,118,27148,11417,1149,4423,5750,1117,32,1,1407,3015,27,18,586,1647,89,46,251,981,420,132,1186,367,95
38402,22424,349,101.57,220.8,8201,-,6252,3050,14655,4719,38,19207,8756,1207,2319,5145,1207,0,4,774,1541,11,61,380,1793,62,31,330,775,451,157,855,239,85
38422,19620,-1162,299.5,65.5,7017,-,0,2576,10575,6467,53,18531,8759,2248,2417,4085,2245,3,3,1230,1184,8,19,235,1213,86,17,234,827,416,206,583,241,9
38442,12095,-1441,94.37,128.2,5183,-,0,1400,6233,4462,39,12551,6596,2129,1594,2868,1635,494,4,1247,343,347,30,88,438,27,3,195,369,244,203,685,239,5
38484,4690,-216,98.5,47.6,1815,-,0,577,2528,1585,19,4096,1778,448,458,871,447,1,8,201,249,0,2,34,225,11,0,61,224,59,44,107,104,1
38488,12432,-648,241.87,51.4,4941,-,0,1464,6475,4493,96,11908,5244,1014,1297,2922,1013,1,1,598,698,10,11,98,809,43,2,154,795,207,227,355,211,11
38506,26636,-2695,239.58,111.2,10238,-,0,3434,15373,7829,41,25800,10838,2481,1893,6453,966,1515,11,1139,743,27,29,289,1686,128,27,515,1517,545,373,930,387,11
39201,333484,-137,264.28,1261.9,143609,-,281914,45802,219180,68418,1135,347888,161628,3711,26906,127323,3467,244,94,16914,9898,726,3246,6954,36582,5608,2229,10433,21682,7783,1578,23544,6958,3688
39202,17490,-1982,248.25,70.5,7613,-,6404,1759,9969,5762,66,17221,6868,1399,1399,4052,716,683,5,733,661,30,17,155,1154,99,5,363,759,352,255,522,341,18
39203,20348,-973,317.34,64.1,8068,-,6572,2441,11976,5931,40,20665,10348,2718,1468,6146,2624,94,4,938,526,61,23,352,1621,148,28,428,1305,439,321,959,461,16
39204,50758,793,125.35,404.9,19296,-,12106,6987,31985,11786,217,53233,26193,3448,6284,16195,3415,33,69,1678,4537,22,382,1564,3996,392,138,965,3573,1630,396,2401,736,266
39205,30011,-327,91.59,327.7,10611,-,5891,3614,18251,8146,87,27757,12666,3204,2371,7032,2911,293,1,938,1432,11,20,396,2328,192,40,428,1521,529,245,1002,320,59
39206,26039,-1530,135.46,192.2,9543,-,6022,3228,15581,7230,233,26621,13052,2635,2506,7890,2066,569,123,1297,1086,66,30,637,2267,206,27,602,1389,610,392,1166,498,21
39208,24397,-1573,286.11,85.3,9371,-,0,3346,14547,6504,87,25175,11790,1646,2507,7622,1114,532,8,1249,1250,20,47,399,2169,268,24,772,1702,533,250,1136,302,15
39209,17281,-1231,266.52,64.8,7707,-,0,1921,9372,5985,82,16797,7023,1128,1375,4515,408,720,0,685,690,19,13,125,948,97,10,684,996,341,252,638,392,5
39210,37917,-867,632.5,59.9,15360,-,11945,5086,22574,10249,158,39486,19436,2030,3464,13911,1977,53,23,2417,1024,128,50,610,4007,529,105,1414,2453,973,472,2449,721,31
39301,3386,-358,74.09,45.7,1565,-,0,373,1803,1210,33,3169,1172,374,238,560,139,235,9,130,99,1,2,13,140,6,0,67,59,61,60,70,81,0
39302,3727,-300,28.32,131.6,1524,-,0,392,1994,1341,15,3700,1622,284,297,1040,217,67,2,186,109,1,4,56,238,28,2,136,297,49,64,109,56,1
39303,3236,-79,6.56,493.3,1272,-,0,402,1784,1050,8,3237,1570,309,300,961,292,17,0,114,186,0,3,31,283,16,0,51,248,83,25,129,92,0
39304,3297,-238,53.03,62.2,1274,-,0,365,1772,1160,3,3016,1469,623,285,559,581,42,1,119,165,0,6,36,142,0,2,32,71,63,51,92,64,2
39305,1478,-113,196.18,7.5,606,-,0,165,749,564,3,1389,752,338,120,294,338,0,0,101,19,11,1,16,38,0,0,25,23,36,55,40,49,0
39306,1170,-25,165.52,7.1,500,-,0,157,628,385,2,1210,680,176,202,301,176,0,0,113,89,0,0,3,41,1,0,25,28,40,82,35,46,1
39307,4208,-158,39.63,106.2,1504,-,0,509,2410,1289,5,4218,2274,921,201,1149,908,13,0,127,74,0,2,16,212,8,3,135,341,59,45,263,65,3
39321,3324,-64,1.64,2026.8,1395,-,0,393,1907,1024,10,3531,1596,77,323,1189,54,23,2,100,221,0,1,6,436,39,4,44,214,71,34,191,149,7
39322,6288,-75,58.89,106.8,2165,-,0,870,3698,1720,19,6458,3739,1202,1412,1113,1202,0,0,159,1253,2,6,34,222,3,4,43,181,101,59,249,209,12
39323,22182,-245,116.46,190.5,9102,-,10000,2454,13811,5907,125,21214,9226,1821,1881,5495,1816,5,2,565,1314,89,21,154,1335,145,35,298,1179,744,161,926,408,29
39324,17759,1164,22.9,775.5,6540,-,0,2792,11162,3805,69,14346,6285,1323,795,4140,1322,1,7,484,304,12,34,131,1273,52,38,423,876,320,179,645,157,27
39325,4132,-149,39.08,105.7,1597,-,0,477,2386,1269,4,3527,1715,655,139,908,616,39,0,98,41,1,3,16,257,8,2,102,131,58,46,203,81,13
39326,5341,-255,130.37,41,2044,-,0,538,2694,2109,20,4774,2317,852,415,1044,852,0,0,173,242,1,2,29,202,6,0,55,331,70,93,117,138,6
39327,2038,6,4.25,479.5,847,-,0,222,1219,573,3,1725,720,264,165,289,216,48,2,42,121,1,0,8,75,0,2,7,81,15,21,30,49,2
39328,2734,-418,291.12,9.4,1265,-,0,206,1215,1313,9,2745,1149,386,243,519,386,0,7,112,124,7,0,20,120,4,0,42,51,50,94,53,78,1
39341,4374,-283,134.21,32.6,1835,-,0,417,2300,1657,30,4261,2014,539,346,1129,538,1,1,222,123,5,1,29,243,19,1,55,263,92,55,223,143,0
39344,5492,-886,314.94,17.4,2564,-,0,368,2336,2788,32,5437,2371,610,707,1049,610,0,0,400,307,0,1,72,219,13,1,61,210,64,133,167,108,5
39363,4632,-403,212.11,21.8,1860,-,0,471,2282,1879,30,4610,2328,586,445,1295,582,4,4,273,168,17,2,65,307,36,0,52,321,68,127,192,108,2
39364,538,-31,95.28,5.6,277,-,0,46,257,235,1,613,364,66,167,130,66,0,0,162,5,6,0,0,10,0,0,15,14,22,30,4,29,1
39383,15506,148,44.94,345,5293,-,0,2060,9421,4025,18,13192,5712,1759,1217,2693,1732,27,5,503,709,2,7,130,593,31,10,202,651,316,184,395,172,43
39386,27068,-1661,470.71,57.5,10005,-,0,3468,16256,7344,28,23189,9826,1125,2757,5873,1122,3,12,1290,1455,47,26,280,1344,132,20,403,1182,597,334,903,605,71
39387,7347,-842,332.96,22.1,3399,-,0,692,3260,3395,20,7540,3059,422,1113,1523,420,2,121,698,294,2,3,52,288,9,0,110,348,128,171,204,208,1
39401,6784,-227,92.78,73.1,2643,-,0,794,3694,2296,44,6110,2738,615,665,1458,365,250,4,352,309,1,10,31,438,21,2,161,250,112,66,232,134,0
39402,14447,-330,101.21,142.7,5384,-,0,1810,8263,4374,49,12698,5549,1105,1130,3302,1104,1,12,632,486,32,14,124,981,35,14,183,833,218,183,490,195,12
39403,6952,-459,111.58,62.3,2793,-,0,700,3597,2655,11,6621,2997,492,670,1828,491,1,21,320,329,7,1,46,427,26,4,95,590,85,83,301,163,7
39404,14057,-785,278.08,50.6,5756,-,0,1666,7495,4896,112,14144,7147,1933,1264,3949,1833,100,0,625,639,52,9,147,1096,92,9,295,920,261,243,575,250,1
39405,4625,-235,236.51,19.6,1930,-,0,503,2458,1664,5,4730,2739,941,769,1028,939,2,6,522,241,9,1,100,194,11,0,88,221,116,107,120,61,1
39406,1536,-175,100.41,15.3,583,-,0,157,753,626,3,1585,892,317,300,275,317,0,0,70,230,0,0,1,56,0,1,6,80,40,20,23,48,0
39410,5895,-73,44.88,131.4,2157,-,0,690,3470,1735,6,5454,2378,295,794,1269,295,0,11,269,514,0,0,21,257,13,1,105,235,191,46,303,97,20
39411,6862,-396,198.22,34.6,2463,-,0,836,3565,2461,6,6110,2771,747,863,1153,746,1,19,548,296,3,5,47,243,10,0,114,253,127,98,117,136,8
39421,3947,-242,75.84,52,1517,-,0,467,2306,1174,35,3682,1783,643,434,705,242,401,0,192,242,3,1,11,140,17,1,55,137,67,76,98,99,1
39422,3138,-291,199.32,15.7,1200,-,0,459,1617,1062,6,3095,1288,242,354,692,242,0,0,257,97,3,1,21,120,15,0,56,138,105,79,69,85,0
39423,9490,-529,112.54,84.3,3656,-,0,1073,5259,3158,35,8201,3439,1311,547,1581,1092,219,0,337,210,0,3,36,328,25,0,137,360,176,102,260,154,0
39424,6437,-519,103.04,62.5,2742,-,0,722,3419,2296,4,5983,2293,822,327,1143,428,394,3,268,56,3,1,32,221,39,0,100,220,127,91,211,98,1
39425,3332,-241,164.66,20.2,1269,-,0,327,1772,1233,7,3094,1715,747,388,576,747,0,0,301,87,0,1,19,124,0,0,26,92,62,78,68,106,4
39427,1808,-63,85.35,21.2,735,-,0,196,920,692,12,1658,746,263,178,305,263,0,0,120,58,0,0,6,46,3,0,16,60,29,37,40,68,0
40101,108677,-6073,73.37,1481.2,44364,-,89421,12906,66182,29559,754,104556,44282,388,10472,32865,285,103,96,4156,6220,71,165,7241,7603,620,299,2085,5596,1720,398,5176,1891,557
40103,87340,-2220,68.07,1283.1,32754,-,74792,11957,54822,20538,825,85303,38385,861,12838,24134,672,189,10,4160,8668,180,148,3252,6358,489,240,1397,3826,1697,292,5495,760,552
40105,63714,-1331,16.66,3824.4,28417,-,63033,7940,41301,14457,658,74624,36179,97,12785,22587,66,31,22,4106,8657,161,1143,2552,5280,447,298,1251,3388,1656,195,5652,564,710
40106,183286,-4398,39.27,4667.3,87459,-,180833,21259,121605,40244,3161,245461,136788,352,23436,110140,130,222,4,10138,13294,1216,4303,9761,31196,5771,2634,8574,12405,4785,600,23055,5840,2860
40107,214624,1252,170.89,1255.9,83716,-,182919,32641,141278,40586,1132,186321,70028,1471,17654,49258,1437,34,113,8575,8966,109,592,3095,15307,949,836,2717,10434,3661,473,8909,2176,1645
40108,75814,-4794,36.36,2085.1,32959,-,73184,8113,46279,21422,946,78051,32729,109,8031,24086,109,0,1,3833,4197,78,753,1446,5609,655,384,1354,5226,1580,220,6005,776,503
40109,260070,-382,83.04,3131.9,103841,-,223979,37077,168309,54179,2292,246131,99821,564,26933,70176,554,10,14,12619,14300,282,1241,4560,19734,2311,1281,5236,13196,5283,798,14185,2069,2148
40131,274481,5174,67.26,4080.9,121044,-,262142,38850,190269,42065,4774,269302,115757,791,17808,93413,575,216,9,9349,8450,601,1211,15156,26738,1575,1565,5202,12914,8882,783,16008,2778,3745
40132,195711,14989,31.47,6219,105121,-,187928,22015,138342,28898,3803,363913,254260,293,37451,211544,278,15,10,20275,17166,1167,17036,16951,66116,13313,5762,16777,10391,4908,1225,47564,10334,4972
40133,167100,15498,15.16,11022.4,96035,-,167100,17043,122962,22974,2598,292447,194156,183,18380,171416,60,123,11,12420,5949,3024,14179,5259,44693,12100,6926,16573,10139,7201,1695,42896,6731,4177
40134,246367,3328,30.98,7952.5,109466,-,245675,34007,173480,38204,2092,207072,77576,417,15616,58804,410,7,1,10490,5125,212,1578,3127,16840,1496,1931,3894,10145,5087,686,12446,1362,2739
40135,179387,12711,83.83,2139.9,68929,-,152362,28347,120391,30026,885,152769,56878,2351,11459,41219,1894,457,5,6708,4746,302,733,2602,11428,1099,832,2903,8293,3377,579,7913,1158,1849
40136,128663,2195,16.02,8031.4,61403,-,128010,16281,92145,19483,868,107693,32710,137,4550,26734,135,2,1,3779,770,72,322,1609,6485,441,862,2280,5130,3693,347,4816,677,1289
40137,209570,5914,95.88,2185.8,87140,-,200685,31417,145996,31730,1429,177988,67415,889,9590,54589,880,9,0,7578,2012,71,5116,2630,13195,1951,1503,4220,7969,4567,493,10935,1939,2347
40202,131090,-7539,81.55,1607.5,50524,-,108594,16041,77851,36752,382,134682,55555,1265,14207,39506,1090,175,8,5480,8719,449,327,2317,10167,1353,414,2734,9601,2560,440,7174,1970,577
40203,306434,1550,229.84,1333.2,113400,-,183620,45379,199592,59168,1727,306868,146593,9957,28574,106379,9939,18,11,12099,16464,473,1538,5941,29564,4572,1650,8062,18694,7098,1372,21056,6359,1683
40204,57497,-1685,61.78,930.7,21501,-,28897,7298,35607,14568,229,60419,27431,645,8373,18128,645,0,0,2501,5872,135,80,985,6392,479,138,1071,3300,1245,210,3089,1004,285
40205,79365,-1286,71.8,1105.4,32318,-,46513,10356,51779,17230,758,86855,39295,598,7873,30538,598,0,10,3521,4342,224,611,1641,7551,1311,423,2180,6070,2198,181,5573,2575,286
40206,51534,-2493,54.52,945.2,20645,-,21796,6601,30767,13458,250,55762,24774,401,5678,18503,399,2,87,2676,2915,100,80,1134,4556,517,122,942,5260,1140,287,3358,1007,192
40207,74539,-3073,76.9,969.3,23078,-,11750,10320,46234,17985,205,68426,29586,4415,7853,17001,2558,1857,2,2881,4970,92,60,1062,5256,414,139,1270,3415,1315,514,2713,751,317
40208,11034,-652,22.05,500.4,4422,-,6019,1316,6472,3246,47,9652,3358,81,903,2352,81,0,3,337,563,11,2,110,446,77,13,138,741,174,54,413,173,22
40209,41674,-969,167.19,249.3,13538,-,9037,5938,25685,10003,108,45555,24448,2633,7663,14015,2631,2,12,1688,5963,71,45,1454,4043,341,91,834,2455,838,441,2622,780,137
40210,38951,-659,39.34,990.1,12251,-,7055,5749,23948,9253,134,43076,22160,2203,5567,14198,2202,1,0,1875,3692,66,41,1302,4075,420,103,855,3057,946,543,2189,601,192
40211,47844,496,41.85,1143.2,15426,-,8068,7550,30266,9980,168,46468,21852,1838,7321,12486,1834,4,0,1831,5490,22,56,979,3795,275,109,750,2274,1082,240,2186,718,207
40212,39213,-2125,33.61,1166.7,12164,-,9813,5379,24130,9701,132,39576,20432,1453,7544,11301,1135,318,0,1115,6429,24,32,888,4105,488,62,622,2244,627,182,1667,360,134
40213,70070,333,69.83,1003.4,25715,-,25559,10321,45243,14505,325,63856,26765,1378,7995,17193,1204,174,1,1972,6022,133,94,916,5067,528,164,1062,3517,1052,321,3170,1169,199
40214,28104,-1029,111.17,252.8,10037,-,5643,3686,16481,7936,140,28012,12735,1136,4345,7105,1045,91,2,741,3602,108,31,385,1829,182,32,378,1743,529,265,1164,459,149
40215,46560,-1476,15.98,2913.6,17880,-,40273,5720,29008,11832,211,39190,12654,135,3615,8703,135,0,0,1817,1798,85,33,423,2532,192,98,608,1810,720,109,1601,492,201
40216,57481,2898,45.5,1263.3,18831,-,38160,9341,36732,11406,108,46580,16217,1232,2544,12318,1232,0,1,1104,1439,71,78,940,2866,260,162,572,2708,1100,244,1927,1390,123
40217,97571,4522,87.73,1112.2,35372,-,61454,14937,67142,15459,366,82172,31452,697,5475,24378,689,8,2,2930,2543,171,179,2131,7190,520,384,1760,3841,1816,418,4793,1175,902
40218,108402,3183,14.15,7660.9,41293,-,107998,18730,73324,14023,352,82166,30455,133,4660,24711,133,0,1,3526,1133,70,322,708,7009,552,533,1568,3684,1893,132,4297,3943,951
40219,92748,3334,26.88,3450.4,35272,-,89011,15413,63649,13521,448,79059,32559,163,7592,23962,163,0,10,3927,3655,120,244,1686,8834,402,460,1305,3512,1573,116,4916,794,842
40220,94148,2092,119.65,786.9,34914,-,41871,13021,62833,18281,436,76845,26198,2014,3712,19881,1356,658,1,1800,1911,82,145,799,5678,362,211,1880,3407,1981,533,3903,900,591
40221,67087,988,29.61,2265.7,25448,-,58492,9041,45671,12359,210,62487,19378,170,3244,15475,169,1,2,2017,1225,31,153,1020,4375,264,251,1310,2043,2023,202,3177,626,489
40222,67275,3392,104.5,643.8,22208,-,47789,11018,44821,11170,250,52787,19783,2191,3387,14020,2146,45,3,2293,1091,55,108,872,4042,387,186,971,2705,1034,340,2678,642,185
40223,55943,467,42.11,1328.5,19768,-,36450,8484,38267,9188,265,52032,24037,737,8911,14046,736,1,11,1694,7206,58,106,1685,4082,277,159,945,2603,1008,184,2529,410,343
40224,55677,-101,52.71,1056.3,19492,-,33135,7228,36186,12231,144,43535,14386,1207,2654,10363,1129,78,1,1080,1573,82,63,280,2810,217,103,711,2718,840,202,1744,593,162
40225,32902,-1143,117.55,279.9,9892,-,0,4677,19821,8404,104,29651,13657,2820,3755,7039,2820,0,2,1565,2188,16,9,490,1912,230,41,615,1307,521,329,1212,357,43
40305,46972,1424,74.99,626.4,16236,-,37808,8630,32057,6235,149,38589,15710,409,4144,10877,407,2,3,2942,1199,22,77,1468,3153,170,136,793,1248,628,91,2708,383,280
40341,39136,1010,30.22,1295,12340,-,19839,5640,27457,5988,271,32427,13053,120,4471,8285,120,0,1,1859,2611,22,26,1737,2113,103,65,309,1124,471,54,1621,640,177
40342,30985,1596,38.9,796.5,10589,-,18179,5311,20378,5295,75,25112,9595,160,2017,7342,160,0,2,997,1018,5,40,872,2123,80,83,373,1504,468,115,1236,443,76
40343,40557,2763,8.7,4661.7,14885,-,38603,6480,27360,6632,332,35887,16205,115,3666,12138,115,0,0,1875,1791,22,77,1413,4448,244,150,865,1722,596,165,2117,319,286
40344,25601,515,16.33,1567.7,8534,-,12719,3730,17244,4611,141,21665,8755,129,3482,5088,129,0,0,1325,2157,27,41,861,1257,48,39,183,997,315,26,1126,168,56
40345,23447,1016,18.91,1239.9,8155,-,15353,4013,16195,3227,166,25677,13579,425,4783,8218,328,97,1,749,4033,27,60,1589,2909,106,104,585,602,627,61,1355,193,153
40348,7858,218,37.43,209.9,2448,-,0,1145,4994,1719,17,9899,6141,173,1211,4719,173,0,1,371,839,9,21,1166,1394,30,24,439,382,109,42,989,114,38
40349,37685,2874,14.12,2668.9,14114,-,26033,6360,26283,5032,241,37732,19153,274,4203,14327,274,0,0,2061,2142,89,86,3381,4791,179,161,726,1265,498,234,2445,472,349
40381,16247,420,11.42,1422.7,5947,-,10533,2617,10256,3358,79,14090,6057,281,920,4837,162,119,5,474,441,12,16,92,654,82,31,353,615,193,48,860,1881,19
40382,30679,-940,11.03,2781.4,11677,-,22769,4121,19938,6620,403,24158,8178,88,2493,5539,87,1,1,1075,1417,30,9,362,1639,108,54,323,1520,370,37,850,237,58
40383,31332,915,48.51,645.9,10886,-,12595,4226,19382,7724,132,24468,7933,629,1780,5474,583,46,15,749,1016,31,23,468,1257,196,56,544,1332,383,124,812,248,50
40384,19279,-30,22.14,870.8,6724,-,0,2367,12797,4115,98,17119,7534,429,2214,4824,429,0,7,790,1417,9,35,473,1427,50,34,232,897,399,104,910,254,67
40401,9253,-477,14.18,652.5,3551,-,0,1093,5570,2590,85,8153,2952,117,1107,1696,117,0,0,372,735,11,8,200,321,27,9,34,441,128,36,340,141,32
40402,18204,-1062,35.58,511.6,6646,-,7293,2179,11569,4378,174,16813,7374,379,3501,3465,379,0,1,927,2573,28,8,367,860,33,18,161,826,251,84,652,177,29
40403,20934,-216,52.49,398.8,7738,-,0,2635,12354,5888,136,25961,14143,271,7331,6457,271,0,0,935,6396,19,32,773,1348,96,30,203,1468,270,128,1769,321,84
40404,9696,-379,87.5,110.8,3163,-,0,1121,5907,2668,37,9081,4560,690,1431,2421,690,0,1,406,1024,8,10,327,629,16,16,245,320,132,88,492,138,18
40421,14535,-225,20.07,724.2,5262,-,0,1880,9217,3438,54,11476,3929,202,1271,2421,202,0,2,483,786,15,11,244,622,18,20,142,593,130,43,424,159,35
40422,19160,-663,17.34,1105,7416,-,5026,2598,11324,5180,169,17289,5848,200,1750,3860,200,0,0,643,1107,17,11,182,866,64,20,164,1283,348,62,637,206,38
40423,6013,-499,8.45,711.6,2234,-,0,722,3671,1583,40,4625,1403,150,331,909,150,0,0,177,154,1,0,71,254,10,0,28,212,84,25,108,116,13
40424,9722,-635,87.34,111.3,3066,-,0,1141,5710,2871,15,8738,3658,651,825,2149,651,0,5,342,478,6,3,126,462,24,6,64,569,241,107,332,209,33
40425,10815,-479,74.81,144.6,3625,-,0,1346,6672,2779,21,8334,2892,331,776,1768,331,0,10,425,341,9,6,111,394,14,4,61,430,135,70,402,132,17
40426,25641,-887,25.23,1016.3,9785,-,10511,3452,16076,6081,232,24113,10820,354,2969,7433,354,0,0,1086,1883,16,32,383,2827,89,76,500,1473,316,160,1340,221,64
40427,10695,-392,25.69,416.3,4168,-,0,1313,6997,2385,123,9403,4163,193,894,3055,193,0,0,375,519,8,14,503,912,42,32,142,471,144,44,566,177,21
40428,6841,-300,16.6,412.1,2478,-,0,868,4235,1738,31,6142,2504,143,817,1529,142,1,2,332,483,9,1,86,415,4,14,95,391,73,15,319,107,15
40441,8151,-498,44.98,181.2,2617,-,0,1124,4804,2223,33,7856,4155,969,1000,2165,965,4,0,425,575,4,4,81,474,33,8,594,272,167,132,285,111,21
40442,9560,-855,34.56,276.6,2582,-,0,1161,5577,2822,12,8572,4725,1760,1055,1892,1758,2,3,427,625,0,7,234,590,18,7,153,252,142,108,264,117,18
40447,29353,427,67.18,436.9,8742,-,0,4348,18709,6286,50,23353,9840,1378,2792,5521,1376,2,1,1095,1696,23,12,488,1442,27,28,273,1195,321,155,1206,351,149
40448,2749,-199,51.93,52.9,829,-,0,316,1420,1013,2,2520,1255,248,458,547,248,0,0,114,344,0,4,25,113,1,0,69,112,63,55,38,67,2
40462,13409,-177,57.07,235,4177,-,0,1658,8524,3227,26,10605,4361,861,1184,2186,734,127,0,359,825,4,14,115,619,28,9,167,365,178,78,474,135,130
40463,17290,-281,54.55,317,4981,-,0,2302,10958,4030,41,13915,6101,1728,1332,3025,1425,303,4,607,721,7,9,131,576,15,28,222,758,211,176,733,159,16
40503,15400,173,22.83,674.6,4439,-,0,2440,9865,3095,31,13141,6240,1227,1999,2989,1227,0,2,704,1293,11,3,318,826,24,14,116,653,173,96,598,157,25
40522,14282,420,18.43,774.9,4191,-,0,2196,9145,2941,53,11437,5108,1223,1561,2295,1223,0,0,370,1191,0,8,81,881,44,11,76,447,140,113,359,135,29
40541,13615,-1070,135.49,100.5,3937,-,0,1744,7574,4297,35,12024,5810,2377,1006,2404,2376,1,1,708,297,9,1,62,630,34,8,176,418,229,179,440,218,23
40542,3867,-356,59.32,65.2,1148,-,0,415,2245,1207,12,3317,1723,617,248,852,617,0,0,127,121,0,0,25,175,8,1,27,197,63,56,213,87,6
40543,11662,-868,86.64,134.6,3345,-,0,1505,6797,3360,27,9729,4961,2333,1175,1447,2333,0,5,419,751,1,2,89,402,10,1,36,289,161,124,200,132,6
