CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_FISH,IND_MINI,IND_CONS,IND_MANU,IND_SUPP,IND_INFO,IND_TRAN,IND_SALE,IND_FINA,IND_REAL,IND_RESE,IND_ACCO,IND_LIVI,IND_EDUC,IND_MEDI,IND_COMP,IND_OSERV,IND_GOVE,IND_OTHER
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01584,10132,-1211,180.54,56.1,4461,-,0,998,5568,3566,34,10505,5167,691,661,3752,565,126,0,306,355,30,2,247,550,42,39,81,1060,126,196,844,119,251,195,33
01585,8726,-405,237.14,36.8,3753,-,0,1059,5041,2626,24,9310,4883,1143,1032,2504,1140,3,12,309,711,118,3,169,353,33,15,52,161,388,135,400,77,265,453,86
01586,9746,-856,712.91,13.7,4127,-,0,1074,5570,3100,121,9664,4998,1638,926,2410,1562,76,17,590,319,6,2,163,493,23,17,186,209,114,179,448,138,214,224,18
01601,13615,-1115,992.67,13.7,6064,-,0,1686,8076,3853,96,13576,6995,2159,962,3796,1964,195,37,536,389,74,16,240,695,65,35,115,319,495,282,640,215,312,367,4
01602,5596,-577,743.16,7.5,2412,-,0,719,3263,1614,125,5614,3046,1150,471,1422,1150,0,28,335,108,3,5,85,173,19,3,54,88,58,246,194,128,182,187,0
01604,5775,-259,585.88,9.9,2388,-,0,755,3458,1562,54,5480,2719,1215,368,1132,1151,64,0,293,75,4,0,62,218,10,14,28,130,58,73,232,81,91,135,0
01607,14389,-1309,694.25,20.7,6358,-,0,1794,8979,3616,78,14781,7435,1850,902,4642,1417,433,5,631,266,40,24,183,995,152,32,199,364,227,281,925,168,467,625,1
01608,5114,-597,364.33,14,2206,-,0,589,2949,1576,11,4857,2336,685,568,1071,165,520,30,262,276,11,3,103,268,24,3,12,79,70,80,134,50,138,107,1
01609,5413,-383,283.93,19.1,2036,-,0,767,3330,1316,32,5412,3207,1561,403,1235,107,1454,0,192,211,7,0,42,246,11,2,9,85,74,132,165,106,100,263,1
01610,25419,-1846,1147.75,22.1,11015,-,12808,3244,15202,6973,60,25643,12162,2611,1689,7732,2180,431,20,1233,436,124,29,379,1899,233,99,200,740,529,520,1389,213,714,788,6
01631,45085,2633,466.09,96.7,17660,-,35569,7213,27537,10295,44,38741,15535,2778,2871,9244,2778,0,5,1445,1421,74,18,748,2164,87,132,322,1173,624,631,1864,299,781,401,568
01632,6416,-339,259.13,24.8,2458,-,0,911,3774,1731,58,7203,4198,1555,987,1610,1554,1,0,173,814,3,0,195,220,8,6,33,117,41,154,286,211,191,148,43
01633,5080,-149,694.09,7.3,2225,-,0,609,2836,1633,35,5187,2688,884,379,1369,884,0,17,266,96,32,1,89,239,33,1,74,168,69,96,218,105,113,163,24
01634,5702,-174,402.86,14.2,2270,-,0,809,3415,1478,25,5903,3282,1149,205,1920,1147,2,4,160,41,3,1,120,200,12,4,72,216,77,157,265,141,133,522,5
01635,6653,-590,1063.79,6.3,3106,-,0,693,3849,2111,28,6779,3458,689,560,2133,688,1,5,248,307,43,7,146,315,18,5,150,350,114,154,357,83,223,211,33
01636,9961,-503,402.18,24.8,4097,-,0,1160,5722,3077,19,10208,5199,1484,1054,2561,1483,1,14,362,678,8,6,245,493,40,7,53,238,149,181,527,149,255,218,92
01637,18905,605,513.91,36.8,7089,-,12338,3080,11458,4361,23,19480,10061,2378,1958,5382,2378,0,12,580,1366,11,8,1121,1256,40,90,294,305,204,366,747,221,474,256,332
01638,4006,23,292.69,13.7,1570,-,0,526,2482,998,28,4396,2600,780,613,1160,780,0,5,82,526,26,1,81,216,8,3,42,91,25,182,202,97,116,96,21
01639,3391,65,176.45,19.2,1274,-,0,484,1999,908,29,3505,2042,923,305,808,914,9,0,103,202,4,0,61,107,4,2,29,37,26,114,152,83,87,106,2
01641,5977,-430,816.38,7.3,2533,-,0,724,3435,1818,27,6247,3423,1053,644,1701,956,97,1,218,425,21,7,107,347,38,10,67,119,97,111,371,129,161,137,4
01642,7881,-444,596.16,13.2,3294,-,0,1011,4593,2277,22,7745,3928,918,874,2116,432,486,3,450,421,9,8,269,465,51,6,58,184,73,161,306,131,156,248,11
01643,26547,-321,478,55.5,10359,-,13108,3731,15945,6867,45,22691,9683,2342,1915,5078,2332,10,33,883,999,18,17,422,1228,64,83,195,416,293,408,855,261,481,355,330
01644,7527,-666,371.91,20.2,3189,-,0,827,4104,2596,7,7399,3446,943,627,1839,942,1,0,283,344,23,8,112,403,19,4,72,161,77,139,324,116,165,239,14
01645,3394,-338,536.52,6.3,1376,-,0,374,1862,1158,8,3496,1995,900,249,835,815,85,2,171,76,5,0,67,126,13,3,62,41,26,42,127,108,83,137,6
01646,8275,-797,391.99,21.1,3482,-,0,898,4634,2743,23,8438,4213,1028,813,2338,1028,0,6,506,301,7,5,237,514,39,20,44,168,107,205,475,124,173,227,27
01647,7630,-687,1408.09,5.4,3348,-,0,870,4171,2589,12,7721,3927,1060,616,2202,1060,0,4,386,226,19,6,120,462,51,12,129,196,102,131,376,109,194,314,30
01648,2650,-306,608.81,4.4,1135,-,0,260,1430,960,7,2631,1288,401,169,705,401,0,4,122,43,4,0,36,106,10,20,23,54,16,37,190,48,77,88,9
01649,5460,-608,729.64,7.5,2216,-,0,591,3041,1827,8,5379,2822,1010,488,1296,926,84,0,234,254,2,5,103,242,16,10,41,84,58,92,215,114,130,186,26
01661,20526,-1329,252.6,81.3,8098,-,11368,2802,13711,4001,27,19088,9253,840,1728,6574,166,674,18,1138,572,18,26,826,2095,62,79,164,489,487,296,588,66,530,866,93
01662,10630,-895,739.07,14.4,4278,-,0,1274,6315,3041,106,10569,5943,1831,1258,2825,489,1342,34,366,858,23,9,205,815,61,17,79,233,127,259,421,130,202,267,6
01663,6511,-494,423.44,15.4,2344,-,0,855,3970,1686,24,6546,4133,2072,700,1350,663,1409,6,262,432,11,1,77,258,14,6,38,96,54,185,169,162,113,177,0
01664,8285,-651,1099.41,7.5,3365,-,0,1055,4884,2346,24,8386,4261,1411,537,2271,1402,9,9,339,189,16,5,191,503,62,19,105,176,106,246,377,111,186,184,26
01665,8278,-745,774.53,10.7,3632,-,0,950,4731,2594,14,8356,4199,543,609,2997,542,1,3,448,158,35,9,173,556,36,26,88,762,181,162,455,112,194,243,15
01667,2627,-45,571.84,4.6,979,-,0,364,1499,764,14,2685,1325,474,121,727,466,8,2,81,38,1,0,22,47,0,1,31,67,102,83,163,80,45,86,2
01668,9294,-1103,773.75,12,3896,-,0,1034,5399,2861,11,9688,4823,569,2148,2080,351,218,13,359,1776,18,1,221,529,56,8,33,167,128,178,263,62,158,276,8
01691,15855,-605,1320.23,12,5862,-,0,2511,9985,3359,156,16375,9160,3497,1386,4129,3063,434,3,592,791,25,13,301,734,52,17,169,251,118,405,552,403,492,622,123
01692,23982,190,684.98,35,10084,-,9803,3779,15558,4629,57,23516,11765,1503,1917,8083,1498,5,4,1390,523,82,52,537,2309,285,120,401,891,493,580,933,227,868,387,180
01693,5646,-417,624.49,9,2235,-,0,815,3447,1384,28,5810,3255,1074,621,1552,622,452,5,268,348,8,2,169,274,15,5,37,141,42,169,212,120,157,209,0
01694,5885,-655,397.88,14.8,2177,-,0,786,3745,1354,40,5923,3446,1502,612,1324,32,1470,5,151,456,4,4,108,325,32,5,9,210,70,108,124,69,87,173,4
01695,0,0,253.33,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01696,0,0,538.56,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01697,0,0,960.27,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01698,0,0,1450.24,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01699,0,0,973.3,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01700,0,0,760.5,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02201,299520,-11866,824.54,363.3,119413,-,229742,37622,189931,70690,903,304698,136513,4301,20219,106045,3869,432,30,12224,7965,879,2888,9164,27143,5383,2060,3459,8212,5688,6271,17266,750,8956,8805,5069
02202,183473,-5570,524.12,350.1,70142,-,121109,21829,113183,46401,451,195642,94764,12854,15389,61567,12853,1,10,5987,9392,367,628,4054,16468,2005,1023,1519,5239,3780,4833,13083,727,4727,3481,4587
02203,237615,-7085,305.4,778,91917,-,160720,31926,149842,55030,660,249778,117460,4159,26814,83062,3028,1131,210,11067,15537,647,1292,8628,22428,3022,1606,2474,6623,4970,5004,13531,514,6921,6049,2778
02204,36132,-2323,216.96,166.5,11794,-,17094,4635,22267,9150,45,33914,15877,2852,3714,9143,2850,2,33,1372,2309,63,84,738,2434,266,106,332,631,585,585,2003,224,619,536,105
02205,58421,-3760,404.56,144.4,21277,-,17024,7334,34861,16226,125,59660,26446,3754,4901,17384,3589,165,13,2781,2107,118,62,851,4566,645,246,384,1498,1223,1136,3812,279,1476,1206,289
02206,66110,-2249,725.67,91.1,25554,-,26340,8513,41171,16294,206,66670,32975,3598,6957,19894,3584,14,7,3585,3365,157,78,1062,5229,642,367,598,2074,1437,1297,3962,360,1628,1160,2369
02207,41258,-1167,120.09,343.6,16211,-,24136,6475,26191,8381,316,42721,21126,1496,3888,14986,1393,103,0,1881,2007,97,54,595,2410,365,268,265,1493,899,756,1850,173,2197,3661,659
02208,61066,-2986,863.79,70.7,24775,-,23941,8190,37140,15414,121,60368,26731,1446,5342,19278,669,777,31,2965,2346,164,85,1026,4588,515,277,434,1623,1059,1177,3043,200,1665,3586,501
02209,37243,-2848,253.85,146.7,11473,-,0,4268,21792,11183,23,35260,15399,5185,2418,7723,5083,102,11,1327,1080,35,14,284,2271,92,48,146,523,581,502,1531,312,525,894,38
02210,33764,-1572,345.81,97.6,10063,-,5566,4081,20292,9391,39,30459,14641,4511,3874,6197,4509,2,6,1006,2862,14,15,332,1695,76,42,86,464,490,445,1486,293,341,432,45
02301,12361,-1122,217,57,4198,-,0,1257,7386,3718,21,11022,5130,1717,992,2405,322,1395,7,414,571,7,1,95,521,56,7,70,141,165,227,556,104,268,194,9
02303,3217,-599,125.28,25.7,1379,-,0,208,1589,1420,3,2996,1070,222,223,622,122,100,0,181,42,1,0,40,130,5,1,6,49,26,50,119,30,54,112,2
02304,3271,-134,80.63,40.6,1070,-,0,332,1872,1067,1,2928,1389,494,430,461,341,153,0,206,224,0,4,13,99,1,0,5,25,25,35,129,22,28,75,4
02307,7089,-1126,229.92,30.8,2789,-,0,611,3658,2819,15,6944,2980,690,614,1665,156,534,0,384,230,10,0,84,306,16,6,8,139,60,112,434,83,136,281,1
02321,11449,-1213,342.99,33.4,4095,-,0,1155,6346,3948,31,11133,4857,1182,779,2879,1104,78,2,452,325,11,19,190,655,68,16,57,418,193,167,525,89,188,294,6
02323,9691,-1219,488.85,19.8,3532,-,0,901,5021,3769,22,9312,3908,1071,846,1977,476,595,1,635,210,13,5,57,408,30,3,11,359,87,132,422,114,145,204,1
02343,1594,-3,246.05,6.5,570,-,0,145,904,544,0,1586,938,221,247,469,219,2,1,239,7,0,2,5,30,0,2,146,58,17,39,50,8,45,67,1
02361,16021,-596,37.26,430,4912,-,0,1977,9642,4402,17,13761,6675,2199,1326,3104,2199,0,0,596,730,8,8,183,893,34,5,40,152,247,187,893,79,194,189,38
02362,10978,-943,163.41,67.2,3648,-,0,1062,6236,3680,3,9137,3786,1162,606,2001,1161,1,0,265,341,10,2,74,485,40,9,33,341,170,130,418,39,98,162,7
02367,8153,-388,22.31,365.4,2406,-,0,940,4896,2317,1,6545,2872,937,895,1032,937,0,0,202,693,1,8,101,229,15,3,17,48,93,72,162,58,133,93,7
02381,15227,-995,41.81,364.2,4770,-,0,1758,8986,4478,24,13491,6840,3108,858,2742,3108,0,4,496,358,13,3,140,952,73,6,38,144,185,203,582,69,143,204,119
02384,14270,-948,46.4,307.5,4402,-,0,1779,8234,4257,30,13000,6191,2708,1206,2253,2706,2,0,498,708,4,2,81,626,43,2,29,167,130,187,607,79,151,149,20
02387,12743,-1441,216.33,58.9,4370,-,0,1277,7257,4209,25,11842,4615,1385,1278,1937,1097,288,1,946,331,10,0,157,445,36,5,19,115,104,156,444,95,156,205,5
02401,14314,-904,81.61,175.4,5766,-,6485,1612,8473,4166,91,13854,5745,439,1341,3936,234,205,0,706,635,14,16,269,948,122,31,199,374,262,239,862,82,276,256,15
02402,16759,-1712,337.23,49.7,5713,-,0,1949,9656,5152,22,15886,7293,1664,1612,3992,1664,0,9,742,861,7,3,251,1050,84,25,55,192,212,380,987,104,303,346,18
02405,10241,-189,84.06,121.8,3307,-,0,1283,6029,2921,33,9235,4301,1210,1245,1772,1210,0,3,613,629,8,3,150,429,15,7,95,88,143,144,367,57,154,120,66
02406,4881,-216,126.55,38.6,1884,-,0,563,2809,1507,8,4710,2441,816,715,904,561,255,10,170,535,0,2,50,225,15,3,20,76,41,84,180,34,61,113,6
02408,19106,-910,326.71,58.5,6007,-,0,2366,11059,5668,48,17337,8193,2513,1632,4011,2305,208,4,1024,604,18,3,222,929,47,35,54,235,215,258,1094,185,338,396,19
02411,11095,-306,253.01,43.9,4751,-,0,1453,7370,2235,59,15920,11146,932,4990,5133,677,255,32,2186,2772,48,114,407,496,39,75,1053,278,139,212,290,75,1680,275,43
02412,24211,39,71.88,336.8,8330,-,0,3811,15307,5055,106,20992,9187,1209,2568,5241,1189,20,0,1095,1473,1,24,422,1741,96,65,61,466,341,307,962,95,422,239,168
02423,6340,128,52.06,121.8,2636,-,0,837,3990,1513,12,7178,3954,625,1612,1679,25,600,0,1489,123,35,4,108,409,38,46,114,205,62,112,218,33,192,138,3
02424,7252,-790,294.39,24.6,2710,-,0,822,4435,1995,9,7222,3742,978,1043,1413,296,682,85,767,191,304,12,78,173,8,34,203,148,19,77,162,65,205,229,4
02425,2463,-140,69.6,35.4,1096,-,0,234,1464,765,3,1970,848,209,161,476,15,194,0,75,86,2,1,6,56,8,2,5,116,26,58,55,22,39,82,0
02426,2422,-421,135.03,17.9,988,-,0,254,1275,893,2,2282,972,238,284,450,37,201,0,203,81,0,0,39,70,2,1,4,41,14,53,84,24,41,77,0
02441,11299,-962,151.55,74.6,3961,-,0,1243,6290,3766,29,11294,5434,1734,1038,2645,1733,1,0,400,638,2,18,242,749,82,18,45,129,159,172,593,66,210,162,15
02442,18712,-1426,177.82,105.2,6177,-,0,1994,11023,5695,54,16902,7776,2187,2202,3365,2187,0,4,791,1407,2,10,287,842,68,19,74,192,192,259,817,156,243,206,20
02443,6175,-708,242.1,25.5,2097,-,0,675,3336,2164,28,6069,3180,1247,732,1192,1247,0,4,304,424,6,12,170,258,22,1,23,57,64,100,242,58,64,121,3
02445,19853,-1699,153.15,129.6,6621,-,0,2361,11345,6136,44,16926,7233,2552,1339,3278,2551,1,4,571,764,2,5,122,820,58,9,30,176,211,314,995,80,169,289,62
02446,14699,-657,93.91,156.5,5707,-,0,1835,9613,3189,50,10749,3881,551,1257,1938,449,102,2,562,693,2,3,178,444,23,28,31,175,166,187,438,23,112,130,133
02450,2851,-292,150.85,18.9,874,-,0,275,1416,1160,8,2615,1446,805,147,492,804,1,0,119,28,0,2,37,73,2,0,2,31,28,63,103,31,21,99,2
03201,298348,-2398,886.47,336.6,125096,-,230447,38771,192664,63721,1041,317373,154346,5023,20257,124320,5000,23,77,12104,8076,1071,4631,8673,32208,5709,3275,5215,10611,6729,8110,20942,813,10196,7208,3675
03202,59430,-4158,1259.89,47.2,22509,-,17054,7230,33792,18363,129,60406,26226,2540,6536,16867,1381,1159,35,2233,4268,177,63,1047,4343,479,236,457,1446,905,1292,3666,502,1288,1143,106
03203,40737,-2594,323.3,126,14819,-,6683,4834,23259,12552,338,41963,19754,2003,5766,11878,648,1355,77,1990,3699,78,92,921,3247,326,140,296,923,765,883,2202,379,947,757,29
03205,101438,-3590,908.32,111.7,33774,-,13109,12819,59631,28869,319,97731,46603,6523,11758,27128,6515,8,33,3473,8252,105,181,2240,7121,640,339,621,3106,1663,1877,5243,701,1940,1456,1089
03206,93138,-1183,437.55,212.9,34068,-,28237,13544,58248,20771,337,97079,49162,3149,18314,26703,3149,0,13,3809,14492,269,373,3237,6842,884,493,1004,2706,1779,1549,4078,325,2443,990,727
03207,36872,-2269,623.14,59.2,14012,-,7464,5211,21943,9718,192,37430,16783,1429,4764,10486,1230,199,3,2048,2713,78,56,671,2710,270,119,295,820,640,793,2133,235,829,915,26
03208,29331,-2071,825.62,35.5,9888,-,0,3333,15914,10070,83,28612,13609,2919,3920,6703,2908,11,27,1541,2352,49,42,328,1697,185,47,184,557,442,468,1526,162,548,517,18
03209,118578,-7240,1133.1,104.6,39939,-,23765,14848,67990,35496,634,119580,56246,7869,16405,31358,7867,2,73,4859,11473,208,298,2676,7947,1000,361,811,2576,1913,2458,6423,730,2390,1775,406
03210,23300,-1409,232.29,100.3,7785,-,0,2732,12441,8125,111,21284,8786,1466,2298,4962,819,647,11,813,1474,17,20,190,1308,104,35,99,424,340,471,1084,130,448,309,43
03211,39574,-3413,441.43,89.6,16094,-,18428,4436,21359,13772,123,41514,18713,1262,5661,11617,323,939,12,1760,3889,157,121,941,2812,415,212,348,920,633,695,2229,270,1066,955,16
03213,29702,-1775,420.31,70.7,10847,-,5295,3637,17130,8878,152,30359,15383,2885,4068,8338,2880,5,19,1398,2651,79,48,617,2223,295,120,248,522,494,522,1641,144,759,705,13
03214,28680,-2399,862.25,33.3,9664,-,0,3105,16431,9142,166,27198,13536,3286,3518,6645,3272,14,27,1327,2164,47,24,376,1538,76,41,105,1177,503,381,1189,214,582,439,40
03215,124746,-5425,993.35,125.6,41388,-,24452,15966,72529,36075,391,121198,59085,9735,15266,32359,9735,0,21,5088,10157,245,338,1934,8462,964,504,959,2831,2618,2248,6200,866,2594,1841,1480
03301,18033,-1022,609.01,29.6,5543,-,0,2065,10762,5199,50,16757,8769,2007,2140,4510,1998,9,13,845,1282,44,9,229,926,45,27,85,1020,281,260,913,97,370,248,68
03302,7304,-717,434.99,16.8,2664,-,0,643,3837,2824,18,6956,3169,1074,614,1462,1074,0,10,299,305,17,4,96,322,23,7,21,147,81,132,343,77,72,137,2
03303,14984,-1270,360.55,41.6,5039,-,0,1700,8609,4675,114,13864,6750,2168,1648,2885,2168,0,7,535,1106,14,6,169,836,74,14,58,135,211,268,566,107,185,256,35
03305,53857,297,182.32,295.4,19400,-,18782,7994,36344,9064,98,46540,17903,1233,4177,12161,1229,4,0,2049,2128,47,94,807,2895,112,190,448,776,538,1372,1772,205,931,2021,285
03321,33288,-404,239.03,139.3,10513,-,0,4577,20649,8052,85,27748,12432,2583,3008,6541,2582,1,5,1047,1956,38,30,940,1807,124,61,117,393,450,481,954,296,529,359,262
03322,27205,120,67.28,404.4,8856,-,0,4027,17792,5354,70,27522,14124,1301,2296,10443,1301,0,7,988,1301,28,51,1866,3907,159,210,257,429,464,541,1329,149,775,306,56
03366,6602,-773,590.78,11.2,2272,-,0,595,3170,2837,8,6526,3221,887,560,1751,883,4,6,238,316,10,0,68,329,16,0,28,242,110,140,460,73,105,180,13
03381,16325,-71,179.77,90.8,5409,-,0,2138,9907,4245,91,18712,10944,1506,5178,3953,1505,1,0,492,4686,93,10,561,974,61,35,84,343,274,321,674,80,350,186,214
03402,8345,-474,63.39,131.6,2454,-,0,989,4814,2541,17,7373,3510,639,854,1996,639,0,0,401,453,8,3,157,520,30,33,68,243,129,136,296,42,216,123,13
03422,9064,-840,123.15,73.6,2694,-,0,992,4946,3126,62,8523,4369,1382,1594,1382,1382,0,8,339,1247,4,1,119,248,18,5,30,114,72,118,393,51,99,114,7
03441,6190,-658,334.83,18.5,2083,-,0,572,3220,2398,48,6062,2704,704,961,1036,704,0,7,230,724,0,3,75,211,12,4,45,65,46,94,217,39,79,146,3
03461,15276,-1240,200.59,76.2,5689,-,0,1749,8579,4948,67,13695,5245,425,1734,3065,189,236,31,453,1250,15,2,157,910,51,29,38,273,218,203,650,89,222,223,6
03482,18617,-1525,263.45,70.7,6605,-,0,2329,10361,5927,85,16983,7013,1433,1991,3572,383,1050,6,572,1413,13,10,187,975,100,27,39,231,209,251,690,130,258,465,4
03483,10804,-1110,992.92,10.9,4357,-,0,1121,5599,4084,40,10951,5095,1298,1151,2607,1194,104,4,483,664,19,3,232,527,32,16,98,215,132,272,452,122,201,305,20
03484,3843,-398,156.19,24.6,1309,-,0,455,2087,1301,10,3692,1702,474,476,746,313,161,9,258,209,1,0,45,115,1,0,1,133,19,47,170,57,56,102,5
03485,3088,-270,69.69,44.3,1042,-,0,356,1759,973,2,2754,1170,286,291,588,93,193,0,111,180,3,0,38,114,1,0,2,46,26,41,100,79,43,98,2
03501,10209,-788,245.74,41.5,3343,-,0,1120,5706,3383,69,9766,4601,1462,1207,1920,1462,0,8,418,781,7,0,168,430,27,6,46,111,147,167,449,42,170,157,5
03503,4632,-387,80.83,57.3,1578,-,0,526,2713,1393,16,3953,1409,337,304,764,219,118,10,172,122,0,9,15,185,16,2,11,60,36,90,113,57,68,102,4
03506,6507,-467,134.05,48.5,2034,-,0,714,3548,2245,21,6152,2968,1113,720,1126,1113,0,1,194,525,4,2,185,230,22,1,6,50,41,99,205,28,144,113,5
03507,17913,-1611,303.2,59.1,6120,-,0,2292,10154,5467,73,15636,5637,1554,1342,2721,1294,260,0,861,481,13,6,76,611,52,7,34,187,196,344,622,139,187,260,7
03524,14187,-1362,300.11,47.3,5047,-,0,1384,7893,4910,124,14268,6852,1570,1668,3598,1567,3,4,573,1091,8,1,321,774,47,25,61,175,140,293,1136,104,294,227,8
04101,291436,10218,302.27,964.2,144125,-,257917,33786,196688,54091,3557,397465,208390,644,22638,176665,640,4,13,15274,7351,2590,12236,6206,38189,11629,6765,10794,17660,7687,15042,19942,866,19120,10529,5853
04102,190473,7767,58.1,3278.4,85925,-,173668,26106,131564,31426,1103,210699,107096,696,18566,84175,679,17,10,9838,8718,668,3329,13676,24400,1838,2471,3303,4484,3301,3430,9539,381,8780,5243,2991
04103,132306,2364,48.38,2734.7,58914,-,123356,16833,89308,23997,722,136282,63895,882,12427,48562,869,13,0,7434,4993,429,2023,5772,18096,984,1624,1956,2501,1771,2129,4983,271,4638,1814,1595
04104,220588,-1859,228.18,966.7,91526,-,205012,30256,144159,44332,1246,184725,64162,1057,8996,50961,1055,2,21,6171,2804,621,1127,4393,13554,1095,1531,2384,5524,2884,4125,8993,296,3670,1385,2527
04105,211183,2370,146.61,1440.4,84770,-,171724,29851,141660,37876,732,192794,74155,740,12492,57745,735,5,13,7128,5351,355,1760,3950,17602,1893,1738,2720,4854,3534,5048,8312,275,4683,1376,2823
04202,160826,-6498,555.78,289.4,57871,-,94342,20214,96297,43747,725,162288,72802,6039,20774,44187,3141,2898,43,7367,13364,506,332,4501,12742,1542,769,1144,3606,2504,2829,7306,904,3764,2244,1296
04203,56490,-2867,17.86,3162.9,20396,-,50573,6437,34476,15493,205,51027,21041,342,5059,15253,56,286,1,1627,3431,136,79,1707,4286,540,195,381,1104,962,818,2981,173,907,1120,251
04205,73489,-4522,333.37,220.4,25457,-,19828,8746,42004,22600,425,73460,32315,3026,8515,19728,1311,1715,3,2370,6142,157,144,1791,6023,583,253,432,1793,1199,1376,3385,350,1423,976,889
04206,37422,-2070,286.47,130.6,12532,-,12679,4324,22453,10514,121,36894,15981,1028,6150,8601,1025,3,15,1302,4833,138,37,594,2067,301,115,186,721,709,713,1969,129,679,381,64
04207,73134,4472,100.07,730.8,25124,-,36416,11147,47815,13945,242,70000,29306,1456,6876,20654,1414,42,20,2480,4376,57,127,2433,6679,365,553,572,1584,1233,1524,2757,256,1797,774,263
04208,31336,-1863,147.58,212.3,10082,-,6514,3819,18979,8507,149,32121,16060,1081,7983,6643,1080,1,13,1082,6888,25,34,419,1729,236,96,370,478,443,497,1200,142,606,393,328
04209,63060,343,19.65,3209.2,24079,-,59640,9453,41769,11531,278,57531,23419,298,5132,16475,289,9,0,1916,3216,221,128,1994,4028,230,306,751,1361,862,1296,1920,64,1368,2167,1293
04211,44187,266,60.71,727.8,15519,-,32042,6691,28729,8723,107,43204,20847,691,6115,13585,690,1,24,1463,4628,144,41,2897,3507,302,309,238,905,492,855,2152,108,1167,612,312
04212,83969,-5347,536.38,156.5,25002,-,7374,10530,49569,23762,334,80620,36974,5258,10342,19580,5257,1,24,3785,6533,90,82,1569,5312,461,197,482,1456,1260,1398,3842,729,1513,1279,1704
04213,74932,-5316,804.93,93.1,23407,-,0,8427,42079,24383,264,73562,33866,5238,9932,17988,5222,16,14,3204,6714,134,48,1176,4657,409,139,540,1231,1011,1392,3929,539,1621,1296,574
04214,42903,-332,101.86,421.2,14013,-,17639,6181,26751,9932,124,35411,13585,1688,3055,8776,1268,420,0,1679,1376,31,32,571,1884,133,100,109,737,525,618,1713,160,642,1552,35
04215,135147,-3344,796.76,169.6,46146,-,37002,18045,83774,32828,524,132614,61341,5859,17665,36859,5857,2,10,5396,12259,312,329,2799,9668,1076,577,1216,3601,2303,2670,6839,683,3063,2035,646
04301,12882,-436,152.85,84.3,3890,-,0,1530,7618,3734,43,12463,6024,914,1934,3140,907,7,29,564,1341,10,2,237,615,40,62,35,731,188,227,491,65,264,183,26
04302,1694,-177,263,6.4,622,-,0,152,794,748,19,1721,739,197,138,390,195,2,0,27,111,3,0,15,52,4,1,4,44,14,73,70,15,21,77,11
04321,23530,195,25.01,940.8,8641,-,15405,3397,14866,5201,80,22195,9922,276,1792,7744,276,0,4,676,1112,20,67,360,2391,273,111,240,556,480,425,1476,58,594,713,90
04322,11995,-745,78.41,153,3630,-,0,1452,7278,3260,23,12121,6085,445,2934,2665,445,0,1,483,2450,11,8,385,717,35,34,41,208,248,202,329,36,230,192,30
04323,39341,-468,53.98,728.8,14490,-,22639,5000,25535,8482,147,36217,14699,420,5909,8273,420,0,4,779,5126,21,22,550,2232,165,113,147,612,617,775,1085,177,528,1250,76
04324,9978,-605,270.8,36.8,2887,-,0,1115,5959,2904,29,8961,4207,612,1274,2293,601,11,7,510,757,12,3,140,461,34,27,40,208,330,160,546,37,142,165,16
04341,15501,-1291,273.34,56.7,4649,-,0,1678,8619,5202,85,13402,5211,971,2057,2140,971,0,13,624,1420,5,4,161,484,26,9,33,125,83,249,481,95,186,204,38
04361,34845,-287,73.21,476,10903,-,0,4654,21776,8078,87,28880,11348,1494,4102,5594,1426,68,1,1005,3096,18,25,532,1775,103,85,153,404,388,379,936,172,327,315,140
