CODE,POPULATION,HOUSE,MOVEIN1,BIRTH1,ADD1,MOVEOUT1,DEATH1,DELETE1,INCR1,SOC_INCR1,NAT_INCR1,INCR5,SOC_INCR5,NAT_INCR5,BIRTH5,DEATH5,INCR10,SOC_INCR10,NAT_INCR10,BIRTH10,DEATH10,FOREIGNER,POP_U15,POP_O15,POP_O65,AREA
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,
40621,37451,18131,2391,318,2722,2272,360,2726,-4,119,-42,1144,1467,16,1701,1685,2084,1668,248,3565,3317,1150,5347,22797,9307,49.24
40625,19127,8533,484,98,597,662,303,982,-385,-178,-205,-1657,-638,-988,499,1487,-2914,-1010,-1921,1039,2960,167,1936,9444,7747,151.34
40642,6725,3025,267,52,325,292,69,364,-39,-25,-17,-148,-23,-124,262,386,-408,-226,-230,581,811,66,876,3733,2116,5.72
40646,7577,3239,259,38,297,230,106,339,-42,29,-68,-285,129,-405,190,595,-558,182,-745,460,1205,61,992,3906,2679,62.44
40647,17806,8760,815,94,926,948,287,1239,-313,-133,-193,-1519,-728,-829,559,1388,-2576,-1269,-1539,1294,2833,155,1964,9249,6593,119.61
41201,231648,101854,7974,1695,9736,7802,2605,10564,-828,172,-910,-3875,356,-3670,9297,12967,-4752,664,-5570,19844,25414,1789,31298,134663,65687,431.82
41202,119869,51038,2618,863,3519,3189,1674,4928,-1409,-571,-811,-6411,-2764,-3406,4728,8134,-11024,-5227,-5812,10190,16002,776,15989,65144,38736,487.6
41203,73983,31856,3572,630,4239,3330,704,4174,65,242,-74,1717,2110,48,3328,3280,5391,4536,743,7052,6309,1299,11373,45104,17506,71.72
41204,18721,7862,612,104,737,755,281,1046,-309,-143,-177,-1466,-542,-950,562,1512,-3162,-1536,-1753,1258,3011,198,2120,9810,6791,96.56
41205,53948,23493,1411,371,1810,1693,723,2442,-632,-282,-352,-2391,-988,-1288,2163,3451,-4021,-2054,-2101,4837,6938,578,7391,29357,17200,255.25
41206,48637,18729,1594,368,2002,1590,616,2219,-217,4,-248,-1328,-226,-1110,2007,3117,-2952,-1061,-2112,4111,6223,271,6678,26818,15141,195.4
41207,28606,10814,704,204,935,902,366,1293,-358,-198,-162,-1917,-1114,-779,1144,1923,-3020,-1826,-1265,2487,3752,160,3809,15469,9328,112.12
41208,44953,16909,1375,393,1807,1691,473,2181,-374,-316,-80,-898,-316,-517,1943,2460,-1655,-857,-879,3948,4827,295,6231,25800,12922,95.81
41209,25677,9849,834,171,1015,867,396,1283,-268,-33,-225,-1631,-610,-957,911,1868,-3242,-1530,-1754,1933,3687,163,3224,13609,8844,126.41
41210,31262,12166,1166,213,1393,1263,390,1663,-270,-97,-177,-991,-170,-812,1140,1952,-2038,-782,-1389,2467,3856,257,3986,17500,9776,125.13
41327,16169,6559,933,150,1096,954,153,1114,-18,-21,-3,-79,-94,-16,760,776,-37,-244,95,1568,1473,195,2432,9722,4015,43.99
41341,17457,7100,792,127,927,737,180,929,-2,55,-53,-33,295,-273,617,890,-437,71,-507,1200,1707,278,2217,9833,5407,22.15
41345,9653,3745,515,87,607,475,87,574,33,40,0,137,100,33,461,428,303,177,78,963,885,64,1494,5680,2479,12.8
41346,25748,10133,1083,206,1300,913,301,1231,69,170,-95,195,867,-635,995,1630,-527,844,-1421,1867,3288,198,3365,13579,8804,51.92
41387,5406,1976,188,31,220,240,78,319,-99,-52,-47,-633,-377,-267,154,421,-1098,-688,-431,398,829,9,617,2959,1821,35.92
41401,19501,7809,452,113,567,608,269,878,-311,-156,-156,-1222,-547,-685,631,1316,-2043,-1006,-1132,1459,2591,148,2469,10286,6746,65.85
41423,6306,2727,167,35,204,180,121,307,-103,-13,-86,-630,-201,-430,177,607,-1173,-410,-806,395,1201,20,643,3126,2517,11.5
41424,9709,3598,392,112,509,418,114,541,-32,-26,-2,-31,90,-107,514,621,-17,233,-257,1005,1262,80,1462,5492,2755,24.88
41425,22465,7750,529,113,651,620,337,966,-315,-91,-224,-1900,-785,-1070,678,1748,-3605,-1701,-1939,1513,3452,184,2613,11971,7881,99.56
41441,8533,3194,161,41,212,249,140,393,-181,-88,-99,-819,-325,-496,246,742,-1725,-824,-950,509,1459,65,889,4406,3238,74.3
42201,411505,206621,12075,2638,14894,14350,5185,19794,-4900,-2275,-2547,-24020,-8477,-11249,14748,25997,-33129,-11439,-19499,31080,50579,3163,47718,228783,135004,405.86
42202,246441,121508,8169,1909,10229,9993,3300,13469,-3240,-1824,-1391,-12025,-5184,-6190,10126,16316,-18778,-8616,-10038,21801,31839,1848,32338,135650,78453,426.01
42203,44386,19866,1298,280,1601,1536,638,2221,-620,-238,-358,-2498,-842,-1524,1660,3184,-4456,-1649,-2814,3571,6385,461,5554,23252,15580,82.96
42204,135869,60745,4871,956,5833,4978,1593,6643,-810,-107,-637,-4271,-1640,-2439,5362,7801,-6492,-3092,-3717,11280,14997,1065,18141,76697,41031,341.79
42205,97336,44165,4845,904,5803,4493,916,5430,373,352,-12,2576,2239,247,4702,4455,4972,3444,959,9560,8601,371,15342,57550,24444,126.73
42207,30265,13860,683,192,887,938,561,1523,-636,-255,-369,-2951,-1123,-1798,1011,2809,-6086,-2767,-3400,2157,5557,159,3429,14550,12286,235.12
42208,22137,10138,653,127,795,804,364,1191,-396,-151,-237,-1911,-707,-1114,721,1835,-3676,-1708,-1961,1662,3623,216,2635,11267,8235,130.55
42209,29663,14922,1159,160,1339,1536,483,2053,-714,-377,-323,-2860,-1475,-1342,1035,2377,-5853,-3538,-2462,2360,4822,195,3368,15085,11210,707.42
42210,25977,11662,755,160,925,920,454,1387,-462,-165,-294,-2014,-693,-1321,886,2207,-4240,-1702,-2622,1997,4619,85,3248,12942,9787,139.42
42211,36288,19796,1308,189,1520,1251,674,1936,-416,57,-485,-2668,-485,-2258,1009,3267,-6226,-1954,-4403,2212,6615,159,3709,18018,14561,420.12
42212,26998,12570,837,159,1006,986,470,1471,-465,-149,-311,-2460,-893,-1489,869,2358,-4605,-1804,-2924,1898,4822,455,2941,13644,10413,241.6
42213,42783,17447,1333,241,1591,1523,611,2164,-573,-190,-370,-2903,-1010,-1846,1376,3222,-6004,-2742,-3536,3043,6579,603,5013,22742,15028,214.31
42214,44440,18782,827,239,1079,1107,766,1901,-822,-280,-527,-4333,-1635,-2612,1312,3924,-8036,-3383,-4792,3018,7810,358,4764,22067,17609,170.13
42307,41369,17169,1709,344,2102,1990,343,2335,-233,-281,1,-1284,-1515,222,1900,1678,-1697,-2769,847,4084,3237,162,5936,24346,11087,28.73
42308,29566,13177,1502,259,1788,1743,275,2029,-241,-241,-16,-577,-725,105,1387,1282,-635,-1467,570,3054,2484,203,4451,17299,7816,20.94
42321,7732,3137,232,30,265,260,120,383,-118,-28,-90,-608,-185,-426,197,623,-1362,-589,-791,459,1250,45,817,3983,2887,74.29
42322,13783,5732,548,102,653,584,170,754,-101,-36,-68,-625,-260,-363,491,854,-1321,-706,-649,1051,1700,85,1753,7426,4604,37.25
42323,14565,5237,463,130,604,500,173,674,-70,-37,-43,-562,-311,-268,633,901,-802,-395,-467,1243,1710,34,1996,7861,4674,56
42383,2336,1237,89,10,100,76,58,135,-35,13,-48,-286,-44,-245,53,298,-609,-186,-442,131,573,6,201,954,1175,25.5
42391,14100,6071,696,143,851,628,132,764,87,68,11,278,221,23,728,705,251,50,66,1451,1385,59,2325,7872,3903,32.26
42411,18484,9708,578,80,667,655,366,1021,-354,-77,-286,-2078,-837,-1281,448,1729,-4566,-2148,-2504,971,3475,63,1611,9143,7730,213.99
43101,176568,94946,12765,1408,14381,13636,1642,15507,-1126,-871,-234,59,1285,-864,7494,8358,0,0,0,0,0,2610,21221,111081,44266,25.45
43102,190779,87601,10351,1691,12149,10082,1656,11834,315,269,35,-708,-1804,1077,8969,7892,0,0,0,0,0,1232,28651,115840,46288,50.19
43103,90724,43376,4986,693,5731,4404,1065,5515,216,582,-372,-2208,-378,-1784,3617,5401,0,0,0,0,0,727,11107,51657,27960,89.33
43104,132433,56597,6140,1260,7473,5587,1288,6948,525,553,-28,3520,3121,444,6704,6260,0,0,0,0,0,858,21410,76813,34210,110.01
43105,142198,64579,6542,1085,7697,7098,1478,8646,-949,-556,-393,-3195,-1933,-1215,6138,7353,0,0,0,0,0,1013,19315,82073,40810,115.34
43202,125470,56796,3659,814,4575,3741,1737,5772,-1197,-82,-923,-5102,1012,-4445,4398,8843,-8845,290,-7661,9484,17145,2682,15029,67670,42771,681.29
43203,31559,15331,1209,202,1440,1638,515,2163,-723,-429,-313,-2404,-1078,-1344,1126,2470,-4369,-2190,-2347,2548,4895,245,3820,16119,11620,210.55
43204,51646,24198,1515,336,1876,1735,720,2482,-606,-220,-384,-2818,-1060,-1717,1950,3667,-4779,-1960,-3047,4213,7260,375,6457,26823,18366,57.37
43205,23756,11518,488,134,637,772,381,1156,-519,-284,-247,-2137,-1029,-1135,769,1904,-3928,-1884,-2194,1700,3894,75,2669,11613,9474,163.29
43206,65474,28128,1852,417,2319,2154,873,3068,-749,-302,-456,-2510,-428,-2072,2382,4454,-5051,-1675,-3624,5065,8689,989,8097,35040,22337,152.6
43208,50800,21909,1324,329,1666,1626,812,2465,-799,-302,-483,-3318,-956,-2361,1711,4072,-6227,-2109,-4333,3631,7964,417,5950,25825,19025,299.69
43210,47990,19594,1513,323,1862,1789,661,2464,-602,-276,-338,-2058,-658,-1411,1805,3216,-3668,-1406,-2459,3853,6312,733,6225,25658,16107,276.85
43211,36923,15507,1496,265,1781,1468,420,1901,-120,28,-155,-1074,-448,-660,1407,2067,-1585,-695,-1049,2933,3982,271,4977,20923,11023,74.3
43212,26254,11464,613,141,766,828,428,1268,-502,-215,-287,-2854,-1283,-1589,716,2305,-5662,-2717,-3044,1601,4645,107,2622,12895,10737,126.94
43213,58351,24688,1924,353,2305,2047,792,2895,-590,-123,-439,-2548,-444,-1960,2075,4035,-4491,-1216,-3310,4574,7884,604,7324,31145,19882,188.61
43214,25484,11485,870,137,1022,1055,375,1462,-440,-185,-238,-2134,-893,-1116,846,1962,-3400,-1402,-1970,1899,3869,450,2808,12779,9897,376.3
43215,78252,36755,1670,450,2147,2174,1401,3589,-1442,-504,-951,-7402,-2677,-4757,2362,7119,-14463,-5658,-8836,5320,14156,331,8458,38179,31615,683.82
43216,63033,25087,2827,626,3471,2549,512,3078,393,278,114,3331,2689,664,3223,2559,7277,5497,1639,6511,4872,319,11648,36174,15211,53.19
43348,9663,4208,164,36,206,247,192,446,-240,-83,-156,-1163,-361,-802,175,977,-2190,-664,-1592,436,2028,70,782,4528,4353,144
43364,5248,2023,175,34,212,143,60,204,8,32,-26,-215,-17,-202,151,353,-454,-78,-393,335,728,30,699,2610,1909,24.33
43367,9450,4123,246,45,299,326,152,482,-183,-80,-107,-859,-287,-544,293,837,-1513,-514,-991,659,1650,169,978,4769,3703,68.92
43368,15905,7302,517,96,647,599,184,817,-170,-82,-88,-527,117,-459,574,1033,-890,46,-718,1222,1940,565,1884,8341,5680,19.44
43369,9692,3832,267,49,322,281,189,478,-156,-14,-140,-1021,-321,-699,270,969,-1947,-696,-1302,630,1932,58,985,4702,4005,98.78
43403,35394,14975,2214,326,2576,1972,298,2307,269,242,28,1308,890,405,1840,1435,3716,2393,1181,3915,2734,431,6038,21464,7892,99.1
43404,42841,18118,2767,478,3271,2440,263,2736,535,327,215,2328,1275,1148,2517,1369,5876,3256,2476,5098,2622,438,7530,26448,8863,37.46
43423,3927,1774,200,27,231,237,67,323,-92,-37,-40,-338,-30,-260,131,391,-657,-127,-474,295,769,93,427,1926,1574,115.9
43424,6910,3073,374,39,417,420,94,543,-126,-46,-55,-630,-265,-311,236,547,-1339,-679,-624,481,1105,77,697,3343,2870,136.94
43425,1442,623,34,6,41,73,31,111,-70,-39,-25,-156,-37,-105,28,133,-223,-58,-167,85,252,38,147,650,607,60.81
43428,6253,2907,235,33,271,283,103,392,-121,-48,-70,-531,-175,-353,175,528,-930,-352,-639,393,1032,94,634,3008,2611,175.06
43432,6749,2695,246,42,289,219,75,304,-15,27,-33,-314,-159,-151,239,390,-228,-23,-247,529,776,109,922,3713,2114,77.22
43433,10373,4632,426,57,490,410,144,561,-71,16,-87,-1320,-794,-534,278,812,-1576,-720,-910,662,1572,85,1053,4999,4321,137.32
43441,16975,7243,784,118,912,608,202,829,83,176,-84,-744,-238,-507,607,1114,-1197,-391,-870,1275,2145,88,2297,8786,5892,99.03
43442,9766,3799,636,94,738,388,108,509,229,248,-14,539,572,-27,496,523,918,866,29,1037,1008,109,1719,5468,2579,16.65
43443,33357,13692,1517,302,1825,1228,330,1567,258,289,-28,-1224,-996,-217,1443,1660,-280,-152,-144,3110,3254,164,5251,18280,9826,65.68
43444,10445,4355,304,54,362,328,167,504,-142,-24,-113,-675,-157,-519,335,854,-1080,-201,-920,765,1685,79,1305,5093,4047,57.93
43447,14367,6486,315,74,395,411,289,705,-310,-96,-215,-1803,-586,-1187,333,1520,-3796,-1495,-2295,749,3044,105,1260,6094,7013,544.67
43468,11551,4545,322,52,381,403,204,621,-240,-81,-152,-942,-239,-627,330,957,-1534,-349,-1101,709,1810,187,1272,5842,4437,33.36
43482,16556,7151,313,87,417,539,305,844,-427,-226,-218,-1899,-784,-1156,433,1589,-3592,-1570,-2131,1010,3141,46,1621,7515,7374,234.01
43484,4460,1919,96,25,123,120,88,208,-85,-24,-63,-403,-111,-295,115,410,-879,-326,-574,260,834,7,458,2105,1890,34.08
43501,10549,3929,439,90,544,415,131,547,-3,24,-41,-611,-406,-232,460,692,-917,-654,-360,1014,1374,63,1535,5525,3489,85.04
43505,9227,3752,261,40,304,337,166,506,-202,-76,-126,-938,-384,-561,234,795,-1759,-854,-953,597,1550,61,1032,4339,3856,165.86
43506,3752,1573,113,14,128,108,77,185,-57,5,-63,-411,-95,-324,82,406,-769,-207,-587,227,814,5,387,1698,1662,48.37
43507,2135,877,49,14,65,66,30,96,-31,-17,-16,-188,-91,-100,76,176,-395,-225,-182,168,350,9,270,942,914,190.96
43510,4260,1610,82,19,104,170,72,242,-138,-88,-53,-445,-185,-267,113,380,-901,-406,-527,255,782,23,436,2029,1772,94.54
43511,1033,490,64,3,67,87,16,103,-36,-23,-13,-156,-83,-73,27,100,-326,-174,-158,51,209,3,73,450,507,252.92
43512,3404,1202,97,21,125,124,39,163,-38,-27,-18,-230,-133,-118,123,241,-431,-270,-193,286,479,6,526,1680,1192,121.19
43513,3368,1373,88,13,104,226,95,321,-217,-138,-82,-613,-301,-321,80,401,-1155,-497,-674,182,856,3,308,1528,1529,207.58
43514,15098,5969,422,75,516,476,224,720,-204,-54,-149,-1026,-291,-710,501,1211,-2081,-940,-1226,1128,2354,249,1942,7473,5683,159.56
43531,6971,3141,151,28,185,222,109,343,-158,-71,-81,-761,-301,-445,174,619,-1336,-569,-800,434,1234,72,736,3322,2913,67.58
44201,478463,224911,14588,3752,18609,13998,4322,18539,70,590,-570,-877,1023,-1901,20119,22020,5769,2848,235,42266,42031,3484,64925,282435,131103,502.39
44202,115008,61725,4574,665,5267,5022,1574,7080,-1813,-448,-909,-5650,-338,-3942,3799,7741,-6107,-1563,-6993,8262,15255,3610,12497,63176,39335,125.34
44203,83808,40319,3628,680,4355,3455,1031,4540,-185,173,-351,-1456,225,-1682,3478,5160,-1567,467,-2606,7583,10189,1492,11228,47204,25376,491.44
44204,63994,27461,1729,423,2212,2021,1020,3108,-896,-292,-597,-4435,-1750,-2587,2276,4863,-8321,-3614,-4838,4909,9747,471,7842,33681,22471,666.03
44205,69606,33317,1432,367,1838,1821,1074,2940,-1102,-389,-707,-5442,-1849,-3534,1976,5510,-10095,-3821,-6454,4491,10945,532,7131,34679,27796,903.14
44206,37610,17100,845,168,1029,1074,566,1650,-621,-229,-398,-2833,-707,-2139,896,3035,-5479,-1751,-3940,2073,6013,321,3771,18621,15218,291.2
44207,16739,7992,267,57,324,449,303,753,-429,-182,-246,-2167,-1126,-1062,383,1445,-3995,-2100,-1947,921,2868,40,1410,7811,7478,79.48
44208,20855,10082,536,95,647,742,415,1178,-531,-206,-320,-2423,-650,-1669,474,2143,-4445,-1080,-3366,1080,4446,234,1812,9153,9890,477.53
44209,22433,10861,819,151,980,758,376,1170,-190,61,-225,-909,412,-1247,712,1959,-1799,568,-2505,1436,3941,622,2439,11445,8549,206.24
44210,28235,13327,837,153,994,1200,422,1632,-638,-363,-269,-2410,-1000,-1376,902,2278,-4397,-1851,-2607,2016,4623,151,3056,14546,10633,280.08
44211,54845,25918,1428,285,1727,1651,843,2584,-857,-223,-558,-3298,-557,-2484,1772,4256,-6087,-1529,-4637,3917,8554,732,6310,28538,19997,439.05
44212,34692,15952,950,152,1117,1107,675,1802,-685,-157,-523,-3386,-927,-2398,867,3265,-5928,-1386,-4562,1960,6522,254,3392,16173,15127,603.14
44213,33954,15597,1568,241,1833,1680,481,2235,-402,-112,-240,-1395,-1,-1133,1279,2412,-2361,-325,-1894,2735,4629,415,4284,18180,11490,319.32
44214,27163,13108,924,111,1043,963,553,1562,-519,-39,-442,-2622,-424,-2023,621,2644,-5476,-1449,-3916,1449,5365,316,2370,13255,11538,318.1
44322,1933,885,30,8,39,61,36,97,-58,-31,-28,-269,-124,-147,36,183,-504,-258,-248,92,340,3,137,801,992,6.99
44341,28344,12482,1070,202,1288,1051,334,1393,-105,19,-132,-174,264,-437,1114,1551,-338,228,-727,2315,3042,143,3831,15937,8576,73.26
44461,9122,3886,259,39,306,342,164,526,-220,-83,-125,-977,-406,-544,268,812,-1701,-691,-1028,598,1626,111,916,4254,3952,271.37
44462,14980,6665,555,88,646,649,255,910,-264,-94,-167,-1454,-672,-744,466,1210,-2641,-1362,-1330,1060,2390,110,1619,7638,5723,286.6
45201,402038,198631,13323,3196,16759,13051,4159,17353,-594,272,-963,-3643,-398,-3392,16869,20261,-1167,151,-2915,35670,38585,2534,55541,233528,112969,643.54
45202,163571,79614,5441,1293,6849,5461,2207,7784,-935,-20,-914,-4877,-540,-4078,6863,10941,-8598,-1959,-6667,14647,21314,1717,22580,89613,51378,653.36
45203,120924,59943,3134,783,3981,3511,1687,5223,-1242,-377,-904,-7000,-3291,-3843,4479,8322,-12807,-6777,-6505,9739,16244,488,15039,64553,41332,868.02
45204,51878,26473,1375,276,1687,1640,885,2610,-923,-265,-609,-3970,-1225,-2480,1696,4176,-7245,-2467,-4780,3555,8335,380,6022,26025,19831,536.1
45205,44634,22159,1229,283,1542,1453,744,2242,-700,-224,-461,-3012,-956,-1822,1666,3488,-4623,-1683,-3101,3546,6647,563,5457,22914,16263,562.95
45206,60570,29071,1738,438,2204,2085,819,2917,-713,-347,-381,-2443,-1212,-1277,2399,3676,-4113,-2517,-1917,5173,7090,362,8092,33051,19427,336.95
45207,17722,8925,434,86,538,664,318,992,-454,-230,-232,-1914,-729,-1183,555,1738,-3469,-1374,-2153,1326,3479,91,2020,8276,7426,295.17
45208,29648,13908,818,187,1026,932,463,1413,-387,-114,-276,-1966,-615,-1365,945,2310,-3984,-1574,-2493,2030,4523,138,3434,15166,11048,438.79
45209,18815,9669,730,84,823,881,349,1248,-425,-151,-265,-1822,-511,-1280,524,1804,-3630,-1423,-2350,1229,3579,268,1964,8857,7994,282.93
45341,26026,11466,990,218,1216,1013,268,1289,-73,-23,-50,14,191,-164,1222,1386,773,782,-42,2584,2626,166,4469,14532,7025,110.02
45361,9130,4464,246,48,297,283,157,444,-147,-37,-109,-725,-128,-596,235,831,-1450,-332,-1132,527,1659,33,985,4375,3737,85.39
45382,19082,9004,578,109,694,594,290,911,-217,-16,-181,-1122,-183,-843,533,1376,-2326,-687,-1558,1128,2686,188,2162,9957,6963,130.63
45383,7198,3247,229,46,280,300,98,400,-120,-71,-52,-458,-230,-232,250,482,-431,-91,-358,582,940,22,964,3585,2627,95.19
45401,20141,9598,883,144,1037,909,249,1179,-142,-26,-105,-965,-397,-525,788,1313,-1372,-664,-704,1778,2482,74,2577,10894,6670,43.8
45402,17208,7872,819,119,941,930,195,1135,-194,-111,-76,-888,-527,-355,609,964,-1459,-1050,-470,1423,1893,150,2245,9606,5357,61.53
45403,1102,563,51,9,60,65,17,83,-23,-14,-8,-106,-40,-65,35,100,-177,-54,-126,79,205,1,137,498,466,271.51
45404,5081,2251,112,32,148,163,85,248,-100,-51,-53,-339,-118,-229,184,413,-317,-13,-323,440,763,8,778,2447,1848,145.96
45405,15490,7062,514,85,607,534,215,759,-152,-20,-130,-889,-320,-582,455,1037,-1738,-851,-958,1102,2060,263,1944,8105,5441,90.12
45406,10457,4756,358,62,426,315,159,477,-51,43,-97,-410,-16,-416,356,772,-1167,-374,-842,729,1571,68,1279,5175,4003,102.11
45421,17815,8177,512,113,640,542,247,806,-166,-30,-134,-821,-206,-608,656,1264,-1464,-497,-1015,1462,2477,92,2379,9464,5972,120.4
45429,1586,699,42,6,53,88,28,116,-63,-46,-22,-278,-174,-110,44,154,-407,-235,-186,103,289,2,150,734,700,187.56
45430,2692,1199,94,13,112,124,53,177,-65,-30,-40,-309,-160,-166,76,242,-535,-258,-298,185,483,7,279,1218,1188,537.29
45431,5123,2547,139,17,156,222,123,345,-189,-83,-106,-837,-267,-568,113,681,-1450,-401,-1077,242,1319,12,428,2079,2604,448.84
45441,11874,4989,317,63,386,428,212,641,-255,-111,-149,-1106,-460,-668,372,1040,-2169,-923,-1295,827,2122,33,1348,5477,5016,237.54
45442,3844,1668,75,22,101,130,83,213,-112,-55,-61,-379,-99,-284,97,381,-934,-280,-665,197,862,5,372,1710,1757,277.67
45443,3723,1551,178,14,194,211,71,283,-89,-33,-57,-441,-216,-227,91,318,-912,-477,-462,210,672,8,447,1686,1582,171.73
46201,601546,298857,19864,4800,24849,19551,5994,25768,-919,313,-1194,-5836,-1306,-4356,25679,30035,-4573,-1667,-4788,54008,58796,3256,82845,353164,165537,547.61
46203,102200,51025,4443,908,5409,4792,1262,6084,-675,-349,-354,-2749,-1277,-1543,4854,6397,-4557,-3008,-1951,10433,12384,720,15555,56403,30242,448.15
46204,20479,10633,575,81,656,751,357,1183,-527,-176,-276,-2141,-590,-1231,560,1791,-3496,-988,-2326,1263,3589,376,2037,10126,8316,74.78
46206,19842,10032,556,95,664,632,354,998,-334,-76,-259,-2074,-711,-1349,558,1907,-3889,-1402,-2578,1231,3809,145,2013,9644,8185,134.28
46208,53097,25540,1818,371,2210,1786,714,2562,-352,32,-343,-1906,-33,-1583,2078,3661,-3149,-112,-2775,4610,7385,818,7060,28572,17465,329.98
46210,39763,20068,1180,226,1453,1360,634,2035,-582,-180,-408,-3086,-1121,-1925,1305,3230,-5202,-1713,-3673,2926,6599,420,4612,19598,15553,148.8
46213,14958,7943,636,86,729,713,225,947,-218,-77,-139,-1227,-366,-871,484,1355,-2132,-793,-1419,1101,2520,75,1836,7431,5691,205.66
46214,14283,7422,424,68,492,479,301,795,-303,-55,-233,-1724,-509,-1099,382,1481,-3318,-1181,-2122,889,3011,257,1309,6813,6161,162.12
46215,93581,46039,3318,715,4090,3691,1309,5022,-932,-373,-594,-4055,-1598,-2522,3916,6438,-7325,-3529,-4287,8521,12808,538,12876,50460,30245,682.92
46216,47781,22660,1825,310,2164,1908,695,2621,-457,-83,-385,-2449,-624,-1894,1650,3544,-3970,-627,-3564,3473,7037,324,6163,24994,16624,253.01
46217,34853,17737,974,165,1174,1120,673,1836,-662,-146,-508,-3565,-1056,-2411,988,3399,-5878,-1446,-4411,2195,6606,426,3725,16856,14272,390.14
46218,124993,61589,5496,980,6609,5539,1459,7085,-476,-43,-479,-1973,-372,-1660,5437,7097,-3220,-1809,-1913,11763,13676,828,17876,72622,34495,603.17
46219,27251,13199,775,166,967,1000,421,1441,-474,-225,-255,-2135,-842,-1310,799,2109,-3812,-1514,-2355,1855,4210,225,3085,13929,10237,112.29
46220,33365,17232,1164,190,1376,1293,586,1884,-508,-129,-396,-2657,-605,-2069,1065,3134,-6063,-1976,-4235,2294,6529,243,3701,16341,13323,283.59
46221,30646,15467,1042,201,1263,1191,457,1697,-434,-149,-256,-2081,-608,-1308,1177,2485,-3542,-1217,-2281,2609,4890,432,4098,15683,10865,290.28
46222,42622,23732,2023,289,2348,2402,588,2993,-645,-379,-299,-2099,-772,-1441,1572,3013,-4636,-2227,-2627,3503,6130,110,5757,23176,13689,308.33
46223,34152,16623,985,194,1206,1176,624,1831,-625,-191,-430,-3142,-954,-2180,1072,3252,-5953,-1787,-4275,2296,6571,450,3727,16881,13544,357.91
46224,25072,13211,684,164,864,858,533,1397,-533,-174,-369,-2505,-795,-1748,862,2610,-4925,-1728,-3316,1877,5193,163,2775,11933,10364,392.56
46225,77711,37255,3794,583,4423,3151,952,4142,281,643,-369,1388,2690,-1410,3117,4527,2002,4187,-2487,6363,8850,466,11110,42498,24103,231.25
46303,384,202,74,4,78,58,1,60,18,16,3,-4,-2,-4,17,21,-15,2,-21,24,45,3,93,182,106,31.39
46304,684,380,95,8,103,91,8,100,3,4,0,0,-10,0,45,45,95,107,-21,67,88,8,147,321,208,101.14
